detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch1_amplitude,ch1_relevant,ch2_amplitude,ch2_relevant,ch3_amplitude,ch3_relevant,ch4_amplitude,ch4_relevant,ch5_amplitude,ch5_relevant,ch6_amplitude,ch6_relevant,ch7_amplitude,ch7_relevant
113,2074529,1037.2645,stroke,6,43.13882945279994,False,8.178421291000816,False,6.782387070792311,False,39.322972386537764,True,3.459206454791949,True,0.685176936767738,True,2.257600020531334,False
114,2080878,1040.439,stroke,6,29.406806152641117,False,5.111287087725369,False,5.333627596879239,False,28.520282324685404,True,2.872697171204033,True,1.342872797035187,True,3.5823783438516283,False
115,2086341,1043.1705,stroke,6,44.298182792432016,False,6.2701856444681034,False,9.867460300643842,False,65.03064182641361,True,4.911927115995204,True,0.9192234858725334,True,3.1774036366569347,False
116,2090936,1045.468,stroke,6,21.64897493663392,False,4.247202536397606,False,6.527232365194986,False,54.59864626805958,True,3.8932979467095024,True,0.8016869702680698,True,2.021536205555423,False
117,2093929,1046.9645,stroke,6,42.979013154415156,False,5.011910300228476,False,6.746863623143098,False,41.25797553337256,True,5.290624125721358,True,1.2396010244280498,True,1.9263855797356668,False
118,2104662,1052.331,stroke,6,19.478924023099882,False,7.338066160678463,False,67.79527903809951,False,49.755823286088265,True,3.9912445124484908,True,0.9826096823868582,True,3.0574850720135904,False
119,2112680,1056.34,stroke,6,28.917246537490207,False,8.344297601490943,False,198.4960459396796,False,54.89048000410733,True,3.036873726565175,True,1.470635522082223,True,2.18177023224322,False
120,2124320,1062.16,stroke,6,10.976669569833046,False,110.291716549489,False,45.64769153339887,False,51.35433314618965,True,2.9284163120077036,True,1.1163782778072673,True,5.3953950414102545,False
121,2128944,1064.472,stroke,6,5.5131082926664305,False,11.27263119876677,False,155.25471948722466,False,45.65006469529317,True,4.239312431580352,True,0.7141277477573564,True,3.208445350215166,False
122,2138188,1069.094,stroke,6,6.393328963940448,False,23.912091591264144,False,256.86782616554717,False,97.90389917617313,True,5.889143549170795,True,0.9521221119408795,True,55.75700756570735,False
123,2143818,1071.909,stroke,6,6.168297225972522,False,15.715437125258433,False,591.0115168743137,False,44.79111262979527,True,7.550830845214087,True,0.9520026760281393,True,58.951945830682455,False
124,2149549,1074.7745,stroke,6,3.27667869930994,False,21.74799753770405,False,804.914350372123,False,56.06623878863674,True,9.095065711495359,True,1.3410283760963586,True,69.59485084934661,False
125,2152150,1076.075,stroke,6,2.9313437190991145,False,10.393886292487705,False,243.79770107088802,False,74.03977046456211,True,8.239089527628352,True,1.1633283845060123,True,35.940243378938874,False
126,2167283,1083.6415,stroke,6,2.4944099668030604,False,55.45375167357611,False,933.7460179556908,False,51.602890772321985,True,6.044055962996024,True,1.198003104915971,True,19.63812757644165,False
127,2170467,1085.2335,stroke,6,2.6792617962881335,False,20.37237164059239,False,237.62589214261848,False,83.09016860699121,True,9.577782977734294,True,1.0830818170506142,True,67.41152340212365,False
128,2176904,1088.452,stroke,6,2.938699090668799,False,25.784002335866873,False,915.7198322166732,False,64.56157014757292,True,7.069469516185187,True,1.1373317043329418,True,131.08941514188206,False
129,2182619,1091.3095,stroke,6,2.098300205626649,False,12.511745607698526,False,262.2574593132798,False,65.32262403335545,True,4.876220825723334,True,1.1404083040593487,True,54.2739674535829,False
