channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
2,healthy,526.9805,9.670397,,43.0,2.5640593
3,healthy,526.9805,5.608102,19.5,29.5,0.9686826
4,healthy,526.9805,34.6838,19.5,20.0,8.20621
5,healthy,526.9805,13.212052,44.5,45.0,2.290891
6,healthy,526.9805,1.3166655,36.5,37.0,0.23638201
7,healthy,526.9805,2.7533634,12.0,22.5,0.4940486
1,healthy,527.788,30.056252,9.5,41.0,6.0343976
2,healthy,527.788,11.635845,10.0,19.0,2.9734783
3,healthy,527.788,6.843233,35.5,45.5,1.608887
5,healthy,527.788,11.708845,5.0,48.0,2.0627258
6,healthy,527.788,0.9077469,,29.5,0.22367616
7,healthy,527.788,6.2412,10.0,31.5,0.7622364
1,healthy,528.5905,28.904715,,20.5,6.1676025
2,healthy,528.5905,16.08925,27.0,27.5,3.4903646
4,healthy,528.5905,48.13581,27.0,27.5,8.55244
5,healthy,528.5905,6.4064064,5.5,27.0,1.9799304
6,healthy,528.5905,0.8297449,,24.0,0.2537908
7,healthy,528.5905,4.7962146,11.5,17.5,0.6620045
2,healthy,529.3975,5.8160496,8.0,32.5,1.8898767
3,healthy,529.3975,3.9737413,5.0,34.5,1.1370901
5,healthy,529.3975,10.246121,5.0,38.5,3.1333182
6,healthy,529.3975,0.89394844,,48.5,0.23152852
7,healthy,529.3975,4.074092,25.5,43.0,1.312225
2,healthy,530.1985,10.147785,17.5,18.0,1.9425411
3,healthy,530.1985,7.80385,5.0,17.5,1.1499037
4,healthy,530.1985,38.05821,,29.5,9.351452
5,healthy,530.1985,16.35385,18.0,18.5,3.0983882
6,healthy,530.1985,0.94620985,,34.5,0.22479892
7,healthy,530.1985,5.1584835,7.0,16.0,0.5168188
2,healthy,530.9995,8.783923,7.0,50.0,1.2985432
5,healthy,530.9995,12.54979,40.0,40.5,2.9292474
6,healthy,530.9995,1.1958022,44.5,44.5,0.26699466
7,healthy,530.9995,7.5138264,5.0,42.5,1.0917373
1,healthy,531.837,21.218864,7.5,47.0,4.1877513
4,healthy,531.837,29.14816,,30.0,6.8706346
5,healthy,531.837,8.677159,,20.5,2.4048243
6,healthy,531.837,0.8529356,8.5,47.0,0.20392492
1,healthy,532.656,23.045889,37.0,40.5,3.2045636
2,healthy,532.656,8.283105,15.5,23.5,1.2819088
4,healthy,532.656,27.086355,,19.0,8.86798
6,healthy,532.656,1.664552,15.5,50.0,0.27146348
1,healthy,533.4575,4.794524,37.5,44.0,0.904283
2,healthy,533.4575,5.350415,18.0,43.5,1.6409967
3,healthy,533.4575,5.5866046,47.0,47.5,1.3692478
4,healthy,533.4575,24.289196,,19.0,8.021396
5,healthy,533.4575,9.790579,31.5,43.0,1.89702
6,healthy,533.4575,1.1888107,,36.0,0.31128737
1,healthy,534.263,5.4126663,19.0,19.5,1.286228
2,healthy,534.263,6.4475346,40.0,40.0,1.286416
5,healthy,534.263,8.642746,17.5,19.0,1.6342026
6,healthy,534.263,1.1694634,13.5,15.0,0.21310864
1,healthy,535.066,5.123025,,46.5,1.3819892
2,healthy,535.066,10.231023,48.5,49.5,2.1423273
5,healthy,535.066,10.190643,,16.0,3.2938118
6,healthy,535.066,0.7739358,10.0,44.0,0.24188825
1,healthy,535.8905,5.3032866,15.5,16.0,1.5151131
2,healthy,535.8905,10.308557,5.0,36.5,1.6748815
3,healthy,535.8905,9.140983,9.5,18.5,2.4842067
4,healthy,535.8905,30.747421,,33.5,9.147133
5,healthy,535.8905,7.1325006,,42.5,1.8785845
6,healthy,535.8905,1.4473318,22.0,22.5,0.25813606
7,healthy,535.8905,3.4492784,,50.0,0.91767216
1,healthy,536.7035,5.9984283,34.5,36.0,1.4655579
2,healthy,536.7035,13.051352,18.0,34.5,1.6499271
4,healthy,536.7035,65.68529,6.0,25.0,6.1026416
5,healthy,536.7035,10.955619,21.0,21.5,2.3812704
6,healthy,536.7035,1.2171539,,44.5,0.30876505
7,healthy,536.7035,4.463322,20.0,32.5,1.2126986
1,healthy,537.5055,4.775276,15.5,16.5,1.180832
2,healthy,537.5055,7.8427076,48.0,48.0,1.6997143
4,healthy,537.5055,36.112923,,43.5,9.362282
5,healthy,537.5055,10.147406,,32.0,2.361755
6,healthy,537.5055,1.3259922,29.0,29.5,0.18504637
7,healthy,537.5055,5.005889,11.0,16.0,1.1377939
1,healthy,538.3235,5.0274076,15.0,16.5,1.1343122
3,healthy,538.3235,78.16353,,27.5,20.826954
4,healthy,538.3235,54.349136,11.5,25.0,11.294236
5,healthy,538.3235,8.854539,,22.0,2.7604325
6,healthy,538.3235,0.98476636,,18.0,0.23277861
7,healthy,538.3235,5.21283,6.5,18.5,1.3757085
3,healthy,539.124,14.998339,44.5,46.0,1.8339634
4,healthy,539.124,44.687492,20.5,21.0,8.577452
5,healthy,539.124,13.284121,38.0,38.5,2.3465033
6,healthy,539.124,0.8800185,,29.0,0.26173046
1,healthy,539.9315,5.716546,22.5,45.5,1.1856725
2,healthy,539.9315,6.3433685,35.5,35.5,1.5617723
3,healthy,539.9315,45.794647,5.0,21.0,1.7154605
4,healthy,539.9315,42.7706,,41.5,9.396776
5,healthy,539.9315,15.658627,23.5,41.0,2.705341
6,healthy,539.9315,1.3817468,28.5,29.5,0.18688004
7,healthy,539.9315,3.224677,5.0,40.0,0.6210078
1,healthy,540.748,2.7232716,46.0,47.5,0.71422255
2,healthy,540.748,8.681455,27.0,47.5,1.5648062
4,healthy,540.748,34.368797,16.5,16.5,7.0721126
5,healthy,540.748,8.572596,,21.5,2.6064937
6,healthy,540.748,1.0628111,42.5,43.0,0.20977981
7,healthy,540.748,3.504123,5.0,15.0,0.5877626
1,healthy,541.5485,3.2086234,,17.5,0.9899463
2,healthy,541.5485,5.851947,7.5,50.0,1.0574626
3,healthy,541.5485,10.935938,29.5,44.0,3.4936278
4,healthy,541.5485,40.18087,10.5,48.0,6.1048594
5,healthy,541.5485,9.413681,,23.5,2.2948232
6,healthy,541.5485,1.241448,29.5,29.5,0.22693376
1,healthy,542.355,5.0130897,27.0,48.0,0.5832928
5,healthy,542.355,9.809682,,45.0,2.5216508
6,healthy,542.355,0.9493046,,19.5,0.3096873
7,healthy,542.355,6.803356,5.5,47.0,0.7051674
1,healthy,543.1755,2.0212226,5.0,25.5,0.64406824
2,healthy,543.1755,10.759121,6.5,15.0,2.5390427
3,healthy,543.1755,158.43799,7.5,28.5,5.431699
4,healthy,543.1755,35.614674,10.0,37.0,7.9795265
5,healthy,543.1755,13.575159,7.0,39.5,1.9568964
6,healthy,543.1755,1.6180013,18.0,18.5,0.25767687
1,healthy,543.9775,4.9244895,5.0,26.0,0.4407074
2,healthy,543.9775,18.544376,15.5,19.0,2.5868356
3,healthy,543.9775,12.676381,10.5,33.5,2.2441902
4,healthy,543.9775,45.010372,49.0,29.5,8.649512
5,healthy,543.9775,10.965931,49.0,49.5,2.3534427
6,healthy,543.9775,1.1572659,17.0,17.0,0.26097476
1,healthy,544.803,4.2141714,28.5,29.0,0.80496633
2,healthy,544.803,61.693565,42.0,42.5,11.209372
4,healthy,544.803,43.35118,,49.0,14.1580105
6,healthy,544.803,1.4735222,30.0,31.0,0.22818537
1,healthy,545.605,2.9837499,5.0,35.5,0.86069584
2,healthy,545.605,67.527435,14.5,17.0,10.376922
4,healthy,545.605,41.061543,,26.0,11.166292
5,healthy,545.605,12.248312,21.5,22.0,2.1330745
6,healthy,545.605,1.1783528,29.5,29.5,0.23449141
3,healthy,546.4065,113.16028,13.0,17.0,7.424008
5,healthy,546.4065,14.730447,,37.5,3.5318797
6,healthy,546.4065,0.8256841,,33.0,0.21702343
7,healthy,546.4065,3.0353217,,24.0,0.93861014
1,healthy,547.2075,5.081654,13.5,21.5,1.443854
2,healthy,547.2075,76.80039,15.5,16.0,12.181878
4,healthy,547.2075,46.390686,,17.0,9.94989
5,healthy,547.2075,10.417204,5.0,29.5,1.9179685
6,healthy,547.2075,1.0362436,,26.5,0.29006818
1,healthy,548.012,2.8336823,6.0,21.5,0.56352377
2,healthy,548.012,70.07493,39.0,41.0,12.317946
4,healthy,548.012,51.628357,18.0,36.5,8.481378
5,healthy,548.012,12.190519,22.5,22.5,2.5023623
6,healthy,548.012,1.0942571,18.5,19.0,0.25585052
7,healthy,548.012,5.1719966,9.0,17.5,0.6973484
6,healthy,548.8125,0.8088608,,34.0,0.25029647
2,healthy,549.628,9.450027,5.0,39.0,2.2457466
4,healthy,549.628,51.1153,31.0,28.0,8.4167185
5,healthy,549.628,7.536392,,47.5,2.250952
6,healthy,549.628,0.9467936,,36.0,0.25630215
1,healthy,550.4455,2.9739313,13.0,30.0,0.52208215
2,healthy,550.4455,18.544542,28.5,38.0,2.1059642
3,healthy,550.4455,34.140907,15.5,17.5,5.8701825
5,healthy,550.4455,8.720035,,36.0,2.3387907
6,healthy,550.4455,1.4220626,48.5,49.0,0.25240695
7,healthy,550.4455,5.7704344,11.5,38.5,0.7560668
2,healthy,551.26,103.46347,27.5,41.5,3.894049
5,healthy,551.26,8.769897,,41.0,2.7296438
6,healthy,551.26,1.0111802,,17.5,0.2843683
7,healthy,551.26,6.937023,42.0,43.0,1.7503777
1,healthy,552.0615,3.5704658,,29.5,1.011802
2,healthy,552.0615,111.66914,18.0,18.5,15.2536335
3,healthy,552.0615,184.18045,8.5,44.5,27.907326
4,healthy,552.0615,55.9011,30.0,30.5,8.965951
5,healthy,552.0615,9.619768,,32.0,2.5171409
6,healthy,552.0615,0.86036843,,37.0,0.18011051
2,healthy,552.8645,68.07578,,49.5,20.490255
3,healthy,552.8645,171.48846,,29.5,48.490597
5,healthy,552.8645,14.902997,30.5,30.5,3.0072424
6,healthy,552.8645,1.102124,,37.5,0.2986436
1,healthy,553.671,5.7345886,6.0,35.5,0.9759428
3,healthy,553.671,269.97345,34.5,35.0,41.93446
4,healthy,553.671,46.230103,,33.0,11.402242
5,healthy,553.671,10.907612,33.0,33.0,2.3153358
6,healthy,553.671,0.959511,,43.5,0.25425866
7,healthy,553.671,5.1526165,22.0,49.0,0.76555246
1,healthy,554.4735,5.2836647,5.0,29.0,1.4797045
3,healthy,554.4735,149.40819,12.0,15.0,30.531252
6,healthy,554.4735,1.2504914,49.0,49.5,0.20611054
1,healthy,555.2905,8.51754,15.5,28.5,0.7962194
3,healthy,555.2905,124.01735,,29.0,29.643188
4,healthy,555.2905,50.35546,,29.5,11.595244
5,healthy,555.2905,10.467137,5.0,29.5,2.3611069
6,healthy,555.2905,0.7722666,,23.0,0.24693413
7,healthy,555.2905,5.773406,30.5,31.5,1.2840697
6,healthy,556.101,1.1934979,24.0,43.0,0.16517663
7,healthy,556.101,8.49952,5.0,18.0,1.5904361
1,healthy,556.9085,8.231401,14.5,33.5,1.1068472
2,healthy,556.9085,6.852078,5.0,48.0,1.1558329
3,healthy,556.9085,28.149654,,21.0,7.902932
4,healthy,556.9085,46.837494,15.5,16.0,9.665428
6,healthy,556.9085,1.0425069,,33.5,0.25024387
3,healthy,557.709,22.460258,6.5,35.5,2.610088
5,healthy,557.709,8.309989,,47.0,2.757858
6,healthy,557.709,1.2772508,45.0,45.5,0.26751328
7,healthy,557.709,3.4232926,5.0,50.0,1.0228668
1,healthy,558.5105,8.229528,5.0,17.0,1.1736802
2,healthy,558.5105,103.74135,22.0,24.5,17.408215
3,healthy,558.5105,223.70624,19.0,36.0,22.747852
4,healthy,558.5105,42.252228,,19.0,11.683388
6,healthy,558.5105,1.017317,,50.0,0.31982663
1,healthy,559.312,4.026339,33.5,43.5,1.2261319
3,healthy,559.312,199.781,20.5,24.0,20.433449
5,healthy,559.312,7.667843,,41.5,2.3454933
6,healthy,559.312,1.1750226,30.0,30.5,0.19907081
7,healthy,559.312,4.1039705,5.0,15.0,1.2076229
1,healthy,560.114,28.886887,25.0,25.5,5.007072
2,healthy,560.114,102.03319,15.5,15.5,17.899235
4,healthy,560.114,33.81467,25.0,25.0,7.10439
5,healthy,560.114,13.648695,14.0,39.0,2.3165588
6,healthy,560.114,1.0793538,,38.0,0.27560812
1,healthy,560.9175,45.198692,30.0,31.5,5.1803455
2,healthy,560.9175,86.32412,17.0,17.0,16.52291
3,healthy,560.9175,163.43324,21.0,50.0,12.05003
5,healthy,560.9175,12.28178,39.0,39.5,2.1361144
6,healthy,560.9175,1.1789608,11.0,23.5,0.23193246
7,healthy,560.9175,8.424476,5.0,15.5,1.429052
1,healthy,561.7195,17.702396,28.0,29.0,2.4408524
2,healthy,561.7195,52.20932,5.0,26.5,2.8355017
3,healthy,561.7195,17.706837,5.0,48.5,1.9417872
4,healthy,561.7195,32.07017,26.5,35.0,4.955501
5,healthy,561.7195,6.7832184,,24.5,2.1267385
6,healthy,561.7195,0.95522475,19.0,19.0,0.19839174
1,healthy,562.523,4.0468,9.5,15.0,0.7563548
6,healthy,562.523,0.90633416,,31.5,0.24932346
7,healthy,562.523,3.061035,5.0,38.5,0.5426807
1,healthy,563.327,26.868607,,15.0,6.290568
2,healthy,563.327,119.69355,41.5,41.5,23.295544
3,healthy,563.327,177.22609,5.5,47.0,17.432924
4,healthy,563.327,48.188217,14.5,15.0,7.288206
5,healthy,563.327,14.460177,48.0,48.5,2.6799064
6,healthy,563.327,1.179102,16.0,16.5,0.20839742
1,healthy,564.1315,25.70035,,21.5,6.34605
2,healthy,564.1315,174.01439,15.5,19.0,19.394587
3,healthy,564.1315,222.22401,16.5,17.5,32.932346
4,healthy,564.1315,61.51661,47.0,47.0,14.441878
5,healthy,564.1315,13.085161,20.5,20.5,2.9395697
6,healthy,564.1315,0.7247944,,46.0,0.23535942
1,healthy,564.941,24.66644,43.5,44.0,5.663566
2,healthy,564.941,151.52158,21.0,21.5,20.458292
3,healthy,564.941,155.33775,35.5,35.5,34.133076
4,healthy,564.941,56.283806,37.0,37.0,11.232511
5,healthy,564.941,9.753643,,49.0,2.6948514
6,healthy,564.941,1.1210401,16.0,23.5,0.21574084
1,healthy,565.7415,26.746508,,21.0,6.188694
2,healthy,565.7415,77.24944,11.5,15.0,17.983807
5,healthy,565.7415,10.628493,,42.5,3.1997724
6,healthy,565.7415,1.1576054,20.5,21.0,0.25503415
7,healthy,565.7415,5.1127114,5.0,15.0,1.1190654
1,healthy,566.544,28.215254,,50.0,7.74147
2,healthy,566.544,522.53284,5.0,15.0,24.332413
3,healthy,566.544,214.41158,11.0,41.0,19.200573
4,healthy,566.544,37.787666,30.0,30.5,6.39707
5,healthy,566.544,8.926474,,37.5,2.6300695
6,healthy,566.544,1.1040046,,32.5,0.26899612
7,healthy,566.544,3.8181868,10.0,16.5,1.2396588
1,healthy,567.3565,30.107735,33.5,33.5,7.1215434
2,healthy,567.3565,99.4077,11.5,28.5,23.617004
5,healthy,567.3565,17.886364,18.0,21.5,2.6582036
6,healthy,567.3565,0.85831463,,39.5,0.23727639
7,healthy,567.3565,4.5204153,43.0,44.5,1.3349242
1,healthy,568.168,28.59694,29.0,29.0,5.863863
2,healthy,568.168,90.44505,40.5,40.5,15.175555
4,healthy,568.168,56.317017,29.0,29.5,9.138359
5,healthy,568.168,11.634569,,29.5,2.537418
6,healthy,568.168,0.9618683,19.0,19.5,0.2337227
7,healthy,568.168,2.6427999,12.5,43.5,0.757669
1,healthy,568.977,22.219007,11.0,47.5,5.252146
2,healthy,568.977,42.85319,,29.5,14.275899
3,healthy,568.977,6.3186264,,50.0,1.9711398
4,healthy,568.977,50.724846,,28.5,11.931175
5,healthy,568.977,9.241888,,30.0,2.0821555
6,healthy,568.977,1.0690982,7.0,16.0,0.21951911
1,healthy,569.781,21.289827,,49.5,6.03496
3,healthy,569.781,5.0684137,5.0,21.0,0.87123054
4,healthy,569.781,32.746788,,37.5,7.9050694
5,healthy,569.781,8.066439,,24.0,1.9543408
6,healthy,569.781,0.97456014,43.0,43.5,0.21540661
1,healthy,570.588,26.738146,30.0,31.0,4.8808317
2,healthy,570.588,84.0631,33.5,34.0,16.875662
5,healthy,570.588,11.384319,,22.0,3.0986154
6,healthy,570.588,0.70535517,7.0,23.0,0.22092322
7,healthy,570.588,2.3200843,5.0,44.5,0.49339238
1,healthy,571.3925,28.817394,43.0,44.0,6.208377
2,healthy,571.3925,42.921993,7.5,15.0,12.500928
3,healthy,571.3925,13.361798,12.0,15.0,2.23674
4,healthy,571.3925,44.06512,,34.5,12.27218
5,healthy,571.3925,11.13607,28.5,33.5,1.7123963
6,healthy,571.3925,1.2608001,6.0,28.5,0.20710814
7,healthy,571.3925,4.134989,17.5,41.5,1.0392805
1,healthy,572.1965,19.404236,27.0,27.0,4.740545
2,healthy,572.1965,75.737434,15.5,15.5,18.516321
3,healthy,572.1965,20.090958,10.0,18.0,3.8882787
5,healthy,572.1965,6.6348214,,44.5,2.1508834
6,healthy,572.1965,0.9583242,,25.0,0.27170894
7,healthy,572.1965,3.5199294,5.0,27.0,0.93578845
1,healthy,572.998,22.4631,8.0,16.5,5.352593
2,healthy,572.998,90.47652,,22.5,22.807547
3,healthy,572.998,11.774946,29.0,36.0,3.4202864
4,healthy,572.998,43.444054,22.0,22.5,7.0955906
5,healthy,572.998,9.01126,,16.5,2.5292475
6,healthy,572.998,1.169267,24.0,48.0,0.21256503
1,healthy,573.8115,36.03559,44.0,45.0,5.655487
2,healthy,573.8115,144.26389,43.0,43.0,24.55728
5,healthy,573.8115,9.263011,,43.0,2.3720787
6,healthy,573.8115,1.1567004,40.0,40.0,0.26309296
7,healthy,573.8115,4.940169,17.0,17.5,1.0079166
1,healthy,574.6485,26.382156,5.0,25.5,4.9896436
2,healthy,574.6485,106.92333,50.0,50.0,20.86476
4,healthy,574.6485,37.94925,7.0,22.0,7.5845647
5,healthy,574.6485,8.680758,7.0,17.5,1.1581511
6,healthy,574.6485,0.95279646,48.0,48.0,0.19749296
7,healthy,574.6485,7.9256625,10.5,46.0,1.3457183
1,healthy,575.4505,23.31601,5.0,41.0,6.10496
3,healthy,575.4505,9.980045,6.0,42.0,3.3123672
4,healthy,575.4505,60.145775,36.0,36.5,8.260959
5,healthy,575.4505,8.990828,10.0,15.0,2.2296531
6,healthy,575.4505,1.054851,49.5,50.0,0.22081518
7,healthy,575.4505,3.4442468,43.5,50.0,1.0161258
1,healthy,576.254,31.610008,20.5,21.0,6.22767
3,healthy,576.254,17.525036,39.5,40.5,3.8628464
5,healthy,576.254,12.355249,21.0,21.5,2.2719145
6,healthy,576.254,0.851739,10.5,30.5,0.2648809
7,healthy,576.254,4.8173656,39.0,40.0,0.994145
3,healthy,577.061,99.59982,9.0,15.0,4.6260567
4,healthy,577.061,35.448124,,30.0,10.092869
5,healthy,577.061,7.617809,13.0,38.5,1.8678946
6,healthy,577.061,1.2543428,47.0,47.5,0.24755195
1,healthy,577.896,22.286755,5.0,30.0,4.7769327
2,healthy,577.896,75.7233,5.0,17.0,14.830011
4,healthy,577.896,26.603691,36.0,36.0,5.8248487
5,healthy,577.896,8.17387,,27.0,1.8801746
6,healthy,577.896,1.2098392,37.0,37.5,0.24651149
1,healthy,578.698,25.381248,48.0,48.5,4.5827737
2,healthy,578.698,71.21455,5.0,48.0,14.282399
4,healthy,578.698,27.07026,,17.0,8.997987
5,healthy,578.698,6.1236997,,24.0,1.4935573
6,healthy,578.698,0.9512131,6.0,26.5,0.21399549
7,healthy,578.698,4.186034,5.0,31.5,0.46840814
1,healthy,579.5215,23.595848,,28.0,5.683074
2,healthy,579.5215,84.91569,,50.0,21.684155
3,healthy,579.5215,7.4755735,43.0,49.0,2.394223
4,healthy,579.5215,28.622875,11.0,47.0,6.8797174
5,healthy,579.5215,6.7763205,15.0,15.5,1.1127461
6,healthy,579.5215,1.5292778,36.5,37.0,0.2642189
7,healthy,579.5215,2.4483755,7.5,31.5,0.46703228
1,healthy,580.347,34.532425,,22.5,8.569517
2,healthy,580.347,85.46666,5.5,46.5,7.2103524
3,healthy,580.347,12.564021,,26.0,2.966183
4,healthy,580.347,34.479084,31.0,31.0,7.83539
5,healthy,580.347,6.5851927,32.5,33.0,1.6498895
6,healthy,580.347,1.2624239,36.0,36.0,0.26612994
7,healthy,580.347,7.33075,5.0,48.0,1.1891348
1,healthy,581.159,45.3649,42.5,46.0,5.502426
3,healthy,581.159,4.6623893,5.0,50.0,1.5163469
4,healthy,581.159,56.989155,36.5,37.5,8.636123
5,healthy,581.159,6.2006574,,19.5,1.4833453
7,healthy,581.159,5.083348,5.0,26.0,0.5258962
1,healthy,581.9635,23.792519,,37.5,5.957724
2,healthy,581.9635,20.182648,5.5,27.0,4.4735074
3,healthy,581.9635,15.654499,7.5,47.0,1.5440379
5,healthy,581.9635,7.3322496,,43.0,1.7809886
6,healthy,581.9635,1.105979,30.0,30.0,0.23362565
7,healthy,581.9635,4.748275,,30.5,1.4996557
1,healthy,582.794,25.67678,,39.0,5.6837435
2,healthy,582.794,93.78803,35.5,39.0,10.511239
4,healthy,582.794,54.599854,17.5,38.0,8.168505
5,healthy,582.794,10.307183,24.5,25.5,1.2862536
6,healthy,582.794,1.1075344,,20.0,0.30252397
7,healthy,582.794,3.0534115,5.0,15.0,0.6617119
1,healthy,583.7025,21.061855,,20.5,5.5074077
2,healthy,583.7025,37.829384,49.0,50.0,4.751815
3,healthy,583.7025,13.195542,5.0,20.0,2.1682494
4,healthy,583.7025,36.813698,25.5,26.5,6.1022725
5,healthy,583.7025,6.9547234,5.0,48.0,0.93979764
6,healthy,583.7025,1.0522695,37.5,37.5,0.22909027
7,healthy,583.7025,6.8752484,5.0,15.0,0.87571627
3,healthy,584.55,7.969941,,24.0,2.4190605
4,healthy,584.55,40.93478,,30.5,9.995586
5,healthy,584.55,7.0406547,24.0,24.0,1.4436891
6,healthy,584.55,0.9559088,,27.5,0.27390084
7,healthy,584.55,3.9240355,32.5,44.0,0.752137
1,healthy,585.3695,29.203568,5.0,38.0,3.6061394
2,healthy,585.3695,67.75546,34.0,34.5,10.019395
4,healthy,585.3695,64.93952,7.5,33.5,9.20282
5,healthy,585.3695,8.001308,,27.0,2.110078
6,healthy,585.3695,1.0434633,,19.5,0.24083954
7,healthy,585.3695,6.729208,24.0,41.5,0.9266566
2,healthy,586.179,90.43167,26.0,38.0,3.5798447
3,healthy,586.179,40.496338,28.5,30.0,6.53826
4,healthy,586.179,30.790115,,46.0,9.256356
6,healthy,586.179,1.1411839,5.0,41.0,0.28230193
7,healthy,586.179,2.9996746,5.0,44.0,0.60138303
2,healthy,586.992,85.03354,38.0,41.0,11.959393
3,healthy,586.992,34.74283,7.0,15.0,8.447778
4,healthy,586.992,64.424835,14.0,29.0,7.856464
5,healthy,586.992,5.400202,,50.0,1.5555295
6,healthy,586.992,1.0959926,17.5,18.0,0.20817116
7,healthy,586.992,2.2803102,5.0,32.5,0.65232784
2,healthy,587.795,60.96245,5.5,49.0,4.764997
3,healthy,587.795,39.659855,5.0,24.5,6.9168725
4,healthy,587.795,24.56748,,41.5,8.0801735
5,healthy,587.795,6.969472,,19.0,2.0177402
6,healthy,587.795,1.1102607,,38.0,0.29205257
2,healthy,588.615,62.300003,48.0,48.0,14.213352
3,healthy,588.615,45.38585,12.5,20.0,5.5581694
4,healthy,588.615,72.67861,17.0,18.5,8.360139
5,healthy,588.615,7.6187263,,39.5,1.908027
6,healthy,588.615,0.7713975,,44.0,0.23798014
1,healthy,589.4425,53.15837,18.5,20.0,4.523751
2,healthy,589.4425,7.5925493,26.0,35.5,2.2371452
3,healthy,589.4425,11.645607,,39.5,3.588067
4,healthy,589.4425,38.261017,,45.0,10.735024
5,healthy,589.4425,8.209526,49.0,49.5,1.6387815
6,healthy,589.4425,1.1876414,,19.5,0.28348792
7,healthy,589.4425,4.054886,33.5,38.5,1.1230007
1,healthy,590.247,35.36,20.5,24.5,4.374687
4,healthy,590.247,43.160233,11.0,29.0,7.546182
5,healthy,590.247,6.7523003,9.5,24.5,1.6470029
6,healthy,590.247,1.216521,12.5,15.5,0.2458477
5,healthy,591.0475,9.7436495,26.5,27.0,2.0519552
6,healthy,591.0475,0.9030163,10.0,50.0,0.17660874
7,healthy,591.0475,3.6150198,24.5,50.0,0.53427684
1,healthy,591.854,24.425554,7.5,43.5,6.157287
2,healthy,591.854,14.442898,24.0,24.5,2.9935224
4,healthy,591.854,50.612473,30.0,30.5,9.408787
5,healthy,591.854,7.7626996,,22.5,1.6017562
6,healthy,591.854,1.0357485,13.0,35.0,0.23040862
7,healthy,591.854,5.4058657,43.5,47.0,1.1194721
1,healthy,592.662,29.583569,9.0,33.0,3.4987464
2,healthy,592.662,30.884525,7.5,46.0,3.945748
4,healthy,592.662,35.711815,15.0,15.0,6.9081764
5,healthy,592.662,9.636007,40.5,41.0,1.6281639
6,healthy,592.662,1.455843,16.0,16.5,0.19501255
7,healthy,592.662,5.9174056,,23.0,1.290809
1,healthy,593.466,33.75691,25.5,26.0,5.035692
3,healthy,593.466,8.010955,6.0,50.0,1.2973399
4,healthy,593.466,61.755463,23.5,25.0,10.898164
5,healthy,593.466,5.624001,,38.5,1.6857996
6,healthy,593.466,1.1000459,,45.5,0.27135843
7,healthy,593.466,5.2466707,47.5,47.5,1.090678
1,healthy,594.2775,29.079906,42.5,43.0,6.09155
3,healthy,594.2775,943.58594,36.0,46.5,53.24462
4,healthy,594.2775,32.52497,,28.5,9.004435
6,healthy,594.2775,1.1675632,15.5,15.5,0.24563934
1,healthy,595.111,30.453402,,44.0,7.9697165
2,healthy,595.111,26.335482,15.5,23.5,8.142583
4,healthy,595.111,43.745995,14.5,24.0,8.436671
5,healthy,595.111,9.766336,15.0,25.5,1.4856453
7,healthy,595.111,5.9572763,5.0,15.0,1.3482788
1,healthy,595.9415,35.359055,18.0,18.5,6.524801
2,healthy,595.9415,12.390153,35.0,46.0,2.1194947
3,healthy,595.9415,24.750305,41.0,48.5,5.6770635
4,healthy,595.9415,36.065525,6.0,39.5,7.046028
5,healthy,595.9415,8.135036,37.0,37.0,1.5473211
6,healthy,595.9415,1.1248162,,22.0,0.24003026
1,healthy,596.751,28.184574,22.0,22.5,4.4510865
2,healthy,596.751,13.119253,,47.0,4.0171976
5,healthy,596.751,6.3283777,5.0,34.0,1.2699848
6,healthy,596.751,0.84061253,,25.5,0.23465429
1,healthy,597.558,21.447554,35.5,35.5,4.9020486
3,healthy,597.558,12.637798,22.5,26.0,1.200244
5,healthy,597.558,5.8399506,,26.5,1.4432468
6,healthy,597.558,1.2401553,45.5,50.0,0.27978235
1,healthy,598.395,30.88682,,31.5,8.060449
5,healthy,598.395,7.804991,6.0,25.5,1.3298464
6,healthy,598.395,0.9045588,,26.5,0.23576796
1,healthy,599.197,26.3047,,42.0,7.9978023
2,healthy,599.197,40.813255,30.5,31.5,6.7392435
3,healthy,599.197,22.481747,34.5,37.5,4.6971307
4,healthy,599.197,36.162586,37.5,38.0,6.5710816
5,healthy,599.197,6.5964956,,17.0,1.5613201
7,healthy,599.197,3.7621734,5.0,16.5,0.97456884
1,healthy,600.023,23.429691,31.5,32.0,5.3758364
4,healthy,600.023,36.340034,,33.0,9.175851
6,healthy,600.023,1.0352411,15.5,16.0,0.17249888
1,healthy,600.824,23.145351,5.5,16.5,1.2896726
2,healthy,600.824,15.655311,40.5,16.5,2.6263688
4,healthy,600.824,39.31726,15.0,15.5,6.3133354
5,healthy,600.824,7.587141,22.0,22.5,1.7034993
6,healthy,600.824,1.1338425,19.5,20.0,0.18737608
7,healthy,600.824,6.407114,28.0,38.0,1.1339775
1,healthy,601.6405,4.212703,14.5,22.0,0.7410693
2,healthy,601.6405,11.690117,40.5,41.5,2.4702044
3,healthy,601.6405,25.729546,5.0,23.0,3.0088735
4,healthy,601.6405,54.51605,48.0,48.5,8.93915
5,healthy,601.6405,9.814907,29.5,30.0,1.9491861
6,healthy,601.6405,1.0565387,31.0,31.5,0.17131156
1,healthy,602.457,4.247897,23.5,25.5,0.5393699
