channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
4,stroke,1409.5765,4589.373,37.5,40.0,610.80664
7,stroke,1409.5765,8358.233,5.0,44.0,1906.9191
8,stroke,1409.5765,2458.4902,5.5,46.0,511.11316
11,stroke,1409.5765,5464.7246,47.0,49.0,1475.4088
2,stroke,1411.85,1724.4438,40.0,41.5,545.32135
7,stroke,1411.85,7682.4575,5.0,15.0,1243.0679
9,stroke,1411.85,3718.095,5.0,15.0,953.3637
2,stroke,1413.017,34606.887,5.5,19.0,662.7898
4,stroke,1413.017,29766.348,5.0,37.5,852.6864
7,stroke,1413.017,16807.148,5.0,21.5,827.12384
8,stroke,1413.017,35351.703,5.0,20.5,2250.8286
9,stroke,1413.017,11635.954,5.0,20.5,1292.401
11,stroke,1413.017,12495.666,12.5,39.0,1103.3284
4,stroke,1415.073,4496.672,35.5,37.0,1398.2412
7,stroke,1415.073,7432.42,5.0,16.5,1519.1544
9,stroke,1415.073,3355.7952,,21.5,956.07697
2,stroke,1417.806,2554.6956,15.0,15.5,459.58316
4,stroke,1417.806,2527.3706,7.0,38.5,665.9885
7,stroke,1417.806,6138.08,5.0,31.0,737.19617
8,stroke,1417.806,1997.9935,8.0,15.0,547.2043
11,stroke,1417.806,8000.825,44.0,45.0,2219.489
2,stroke,1423.1665,1486.4922,17.5,32.0,332.3766
4,stroke,1423.1665,3514.5613,15.0,38.0,429.80844
7,stroke,1423.1665,9118.49,5.0,15.0,609.2802
8,stroke,1423.1665,2340.2202,45.5,45.5,541.96674
9,stroke,1423.1665,3769.08,,15.0,1141.3159
11,stroke,1423.1665,10286.962,18.0,32.5,1410.9843
2,stroke,1425.838,22255.887,5.5,18.5,601.51184
4,stroke,1425.838,30624.252,5.0,20.5,562.76526
7,stroke,1425.838,14918.756,5.0,21.0,1024.8746
8,stroke,1425.838,23621.11,5.0,20.5,672.9011
9,stroke,1425.838,10415.264,5.0,20.5,963.38226
11,stroke,1425.838,23122.46,6.0,38.0,2166.6423
2,stroke,1426.8245,22878.105,5.0,19.0,415.5473
4,stroke,1426.8245,31053.428,5.0,21.0,691.0942
7,stroke,1426.8245,12092.234,5.0,21.0,720.5117
8,stroke,1426.8245,23968.256,5.0,21.0,606.0626
9,stroke,1426.8245,6031.1387,5.0,38.0,632.90814
11,stroke,1426.8245,19808.066,6.5,18.5,987.2603
2,stroke,1428.6615,20616.285,5.0,17.5,625.2525
4,stroke,1428.6615,27862.15,5.0,19.0,770.1106
7,stroke,1428.6615,10879.23,5.0,19.0,714.45746
8,stroke,1428.6615,27159.588,5.0,19.0,533.3275
9,stroke,1428.6615,9550.086,5.0,19.0,944.88586
11,stroke,1428.6615,27589.398,6.0,16.0,1185.0123
2,stroke,1430.026,2396.4744,,38.5,756.5119
4,stroke,1430.026,2565.3923,13.5,16.5,795.166
9,stroke,1430.026,2189.0854,7.0,20.5,596.565
2,stroke,1432.9865,1945.0457,5.0,33.0,516.01526
7,stroke,1432.9865,4341.6426,5.0,16.5,642.83673
8,stroke,1432.9865,3144.0178,41.5,49.5,494.8391
9,stroke,1432.9865,4586.6455,5.0,18.5,930.08746
11,stroke,1432.9865,6374.085,5.0,15.0,1752.0167
2,stroke,1434.2935,23971.338,5.5,18.5,970.63165
4,stroke,1434.2935,23252.877,5.0,21.0,902.3798
7,stroke,1434.2935,11112.498,5.0,21.0,595.8116
8,stroke,1434.2935,23753.525,5.0,20.5,2048.4866
9,stroke,1434.2935,12696.208,5.0,20.5,805.72217
11,stroke,1434.2935,16917.078,26.5,32.0,3304.762
7,stroke,1435.5515,8551.411,5.0,20.5,1090.6577
8,stroke,1435.5515,1445.3707,5.0,30.5,382.1442
9,stroke,1435.5515,4129.297,,29.5,1375.5688
11,stroke,1435.5515,15413.676,6.5,50.0,2052.7256
2,stroke,1436.784,23788.693,6.0,19.0,681.5771
4,stroke,1436.784,25421.227,5.0,38.0,700.0099
7,stroke,1436.784,11360.783,5.0,20.5,827.4219
8,stroke,1436.784,23507.324,5.0,21.0,306.05392
9,stroke,1436.784,11364.916,5.0,20.5,1593.3373
11,stroke,1436.784,24335.844,8.0,18.5,2008.6923
2,stroke,1439.625,2519.688,28.0,40.5,423.16818
4,stroke,1439.625,5927.017,5.0,27.0,1255.0759
7,stroke,1439.625,8780.441,5.0,18.5,679.12415
8,stroke,1439.625,7527.8857,13.0,50.0,286.36707
11,stroke,1439.625,7052.287,18.0,24.0,1614.9963
2,stroke,1441.1075,25322.688,6.0,19.0,371.95477
4,stroke,1441.1075,22941.406,5.0,21.0,462.67032
7,stroke,1441.1075,13087.34,5.0,20.5,1314.0422
8,stroke,1441.1075,24833.783,5.0,21.0,374.573
9,stroke,1441.1075,8973.844,5.0,21.0,671.07587
11,stroke,1441.1075,14290.614,13.0,35.5,1579.6947
2,stroke,1443.3655,26410.533,5.5,19.0,581.5518
4,stroke,1443.3655,28851.273,5.0,20.5,553.6777
7,stroke,1443.3655,11512.628,5.0,16.5,607.55054
8,stroke,1443.3655,27148.865,5.0,20.5,276.6414
9,stroke,1443.3655,12104.414,5.0,20.0,1053.3955
11,stroke,1443.3655,16699.344,8.0,18.5,4993.084
2,stroke,1445.947,27581.033,5.0,17.0,661.5549
4,stroke,1445.947,28703.443,5.0,19.0,1118.3944
7,stroke,1445.947,12981.789,5.0,19.5,1134.0824
8,stroke,1445.947,26504.484,5.0,19.0,625.10626
9,stroke,1445.947,15031.461,5.0,19.0,1753.2559
11,stroke,1445.947,20771.121,5.5,20.0,2960.0684
2,stroke,1448.615,23670.596,5.0,17.0,797.9508
4,stroke,1448.615,42557.934,5.0,18.5,1502.1351
7,stroke,1448.615,11532.666,5.0,19.5,682.8893
8,stroke,1448.615,33702.27,5.0,19.0,939.95526
9,stroke,1448.615,13034.404,5.0,19.0,1144.3676
11,stroke,1448.615,22946.754,6.0,36.5,2973.5984
2,stroke,1450.0265,2310.3743,25.5,38.0,450.0169
4,stroke,1450.0265,4405.2197,7.5,24.0,829.2929
7,stroke,1450.0265,6862.758,7.5,37.5,1694.6024
8,stroke,1450.0265,2723.1785,42.5,49.0,462.52704
11,stroke,1450.0265,7768.95,31.5,36.0,2021.2456
2,stroke,1450.93,23681.648,5.5,18.5,453.61783
4,stroke,1450.93,39740.492,5.0,20.5,882.5673
7,stroke,1450.93,13609.235,5.0,21.0,542.6206
8,stroke,1450.93,31055.799,5.0,20.5,765.0922
9,stroke,1450.93,15659.479,5.0,20.0,867.7732
11,stroke,1450.93,22065.145,7.5,21.5,3845.7095
2,stroke,1454.445,24267.191,6.0,19.0,528.13086
4,stroke,1454.445,32852.12,5.0,21.0,625.14636
7,stroke,1454.445,10955.429,5.0,17.0,1062.9908
8,stroke,1454.445,29161.14,5.0,21.0,775.1046
9,stroke,1454.445,10252.996,5.0,21.0,1303.4128
11,stroke,1454.445,14875.34,5.0,35.0,4077.0662
2,stroke,1458.3065,25337.793,5.5,19.0,777.3109
4,stroke,1458.3065,29856.389,5.0,20.5,568.5008
7,stroke,1458.3065,12598.3125,5.0,20.5,1131.4336
8,stroke,1458.3065,29578.445,5.0,20.5,948.70825
9,stroke,1458.3065,11420.184,5.0,21.0,1024.6714
11,stroke,1458.3065,13936.89,8.0,18.5,2686.068
2,stroke,1459.819,1308.3977,10.0,23.0,337.41968
7,stroke,1459.819,5492.8696,5.0,15.0,1072.2915
9,stroke,1459.819,3703.846,12.0,21.5,851.05255
11,stroke,1459.819,8344.365,,50.0,2739.4517
2,stroke,1462.39,27408.762,5.0,19.0,515.8754
4,stroke,1462.39,24870.521,5.0,20.5,604.88104
7,stroke,1462.39,13016.613,5.0,21.0,469.09045
8,stroke,1462.39,21371.266,5.0,21.0,319.93216
9,stroke,1462.39,14459.406,5.0,21.0,754.01605
11,stroke,1462.39,21037.574,5.0,18.5,1398.0078
2,stroke,1463.6865,25664.412,5.0,18.5,548.9609
4,stroke,1463.6865,28649.45,5.0,20.0,1361.7042
7,stroke,1463.6865,11969.746,5.0,37.0,675.75073
8,stroke,1463.6865,25544.66,5.0,20.0,534.67224
9,stroke,1463.6865,15064.213,5.0,20.0,1309.323
11,stroke,1463.6865,21959.0,20.0,21.5,2885.2231
2,stroke,1465.0365,27674.096,5.0,18.5,450.1301
4,stroke,1465.0365,31009.799,5.0,20.5,736.8371
7,stroke,1465.0365,13751.026,5.0,20.5,853.4135
8,stroke,1465.0365,30483.969,5.0,20.0,330.63654
9,stroke,1465.0365,9476.361,5.0,20.5,609.9562
11,stroke,1465.0365,19666.473,7.5,18.0,6111.758
2,stroke,1466.68,1890.0999,27.0,48.5,588.0612
4,stroke,1466.68,3682.1658,,32.0,925.60394
7,stroke,1466.68,7704.4775,5.0,15.0,1116.2407
9,stroke,1466.68,5680.8125,6.5,15.0,1216.7075
11,stroke,1466.68,11121.786,39.5,40.0,2882.6975
2,stroke,1469.739,31035.094,5.5,18.5,719.14557
4,stroke,1469.739,26070.828,5.0,20.0,915.23157
7,stroke,1469.739,14635.106,5.0,34.0,637.3173
8,stroke,1469.739,31668.979,5.0,20.5,959.05176
9,stroke,1469.739,13831.13,5.0,20.5,1203.6427
11,stroke,1469.739,25561.441,5.0,21.5,3125.3352
2,stroke,1474.1255,30035.967,5.0,19.0,416.26163
4,stroke,1474.1255,26716.48,5.0,21.0,638.19183
7,stroke,1474.1255,15088.953,5.0,21.5,1093.3334
8,stroke,1474.1255,22748.312,5.0,20.5,276.40103
9,stroke,1474.1255,10055.307,5.0,20.5,1826.1859
11,stroke,1474.1255,15731.898,8.0,18.5,1508.1925
4,stroke,1475.3395,8704.461,43.0,46.5,1398.3246
7,stroke,1475.3395,7894.706,5.0,16.0,777.6558
8,stroke,1475.3395,2791.85,48.5,49.0,851.39624
9,stroke,1475.3395,6069.157,36.0,42.5,1078.2329
11,stroke,1475.3395,16337.913,20.5,21.5,2791.3223
2,stroke,1476.251,30147.559,5.5,18.5,498.85785
4,stroke,1476.251,24607.453,5.0,20.5,1266.1017
7,stroke,1476.251,13717.1875,5.0,21.0,2138.7676
8,stroke,1476.251,29830.918,5.0,20.5,371.48578
9,stroke,1476.251,9200.369,5.0,20.5,1716.6055
11,stroke,1476.251,23763.746,7.5,18.5,3697.052
2,stroke,1478.7725,31187.05,5.5,18.5,490.97818
4,stroke,1478.7725,24952.238,5.0,20.0,1470.2926
7,stroke,1478.7725,18915.336,5.0,21.0,590.28687
8,stroke,1478.7725,30996.648,5.0,20.5,571.814
9,stroke,1478.7725,11428.136,5.0,21.0,1335.2599
11,stroke,1478.7725,17769.414,7.5,34.5,3678.521
2,stroke,1480.792,2144.9587,5.0,16.0,449.24487
4,stroke,1480.792,4591.8213,16.5,17.0,1073.9584
8,stroke,1480.792,1701.3795,49.0,50.0,477.88715
2,stroke,1483.829,31948.33,5.0,18.0,433.89572
4,stroke,1483.829,36893.87,5.0,20.0,1139.9254
7,stroke,1483.829,16749.617,5.0,20.5,1174.5897
8,stroke,1483.829,36568.45,5.0,20.0,392.6903
9,stroke,1483.829,15189.409,5.0,20.0,1006.6475
11,stroke,1483.829,18223.09,7.5,18.0,5491.556
2,stroke,1485.299,2931.673,,38.5,794.86847
7,stroke,1485.299,7456.384,5.0,15.0,914.7708
8,stroke,1485.299,4128.754,,19.0,1043.0317
11,stroke,1485.299,4431.708,5.0,30.5,1431.1818
2,stroke,1486.136,33853.895,5.0,18.5,497.6028
4,stroke,1486.136,28778.71,5.0,20.5,2013.7947
7,stroke,1486.136,16805.762,5.0,21.0,669.2484
8,stroke,1486.136,34463.035,5.0,20.5,562.1389
9,stroke,1486.136,11136.099,5.0,20.5,1176.4097
11,stroke,1486.136,20964.684,8.0,18.0,3915.3352
2,stroke,1488.869,32954.168,5.0,19.0,280.83755
4,stroke,1488.869,44066.547,5.0,22.0,1075.8308
7,stroke,1488.869,15548.9,5.0,21.5,918.86285
8,stroke,1488.869,28686.479,5.0,21.0,410.29694
9,stroke,1488.869,16649.434,5.0,21.0,1238.5784
11,stroke,1488.869,16768.498,5.0,35.5,2666.61
2,stroke,1493.089,28760.936,5.5,19.0,346.3702
4,stroke,1493.089,31072.803,5.0,21.0,673.36847
7,stroke,1493.089,17078.498,5.0,21.0,849.82434
8,stroke,1493.089,27798.717,5.0,20.5,504.082
9,stroke,1493.089,11128.541,5.0,21.0,1482.552
11,stroke,1493.089,16978.854,7.5,18.5,1625.07
2,stroke,1496.177,32168.725,5.5,19.0,355.9569
4,stroke,1496.177,29044.377,5.0,37.5,1940.5574
7,stroke,1496.177,19960.299,5.0,21.0,1248.6157
8,stroke,1496.177,32989.0,5.0,20.5,456.62485
9,stroke,1496.177,10593.305,5.0,20.5,848.2928
11,stroke,1496.177,17696.494,17.5,35.0,2734.794
2,stroke,1498.1455,30521.525,5.0,18.5,553.8736
4,stroke,1498.1455,33135.28,5.0,21.0,1103.482
7,stroke,1498.1455,15742.373,5.0,17.5,908.4625
8,stroke,1498.1455,27223.215,5.0,20.5,1944.1969
9,stroke,1498.1455,16699.45,5.0,20.5,980.5253
11,stroke,1498.1455,22425.605,7.0,50.0,4573.401
2,stroke,1500.4955,30837.926,5.0,18.5,640.1118
4,stroke,1500.4955,28694.055,5.0,20.5,1150.612
7,stroke,1500.4955,17663.918,5.0,27.0,795.1642
8,stroke,1500.4955,26190.559,5.0,20.5,609.48206
9,stroke,1500.4955,11501.304,5.0,20.5,1618.396
11,stroke,1500.4955,21028.73,5.0,37.5,4590.415
2,stroke,1503.1765,33781.637,5.5,19.0,388.92706
4,stroke,1503.1765,27262.398,5.0,21.0,1629.4423
7,stroke,1503.1765,17943.68,5.0,21.0,821.6616
8,stroke,1503.1765,32187.062,5.0,20.5,933.3906
9,stroke,1503.1765,15185.407,5.0,20.5,1247.5441
11,stroke,1503.1765,24725.86,8.0,35.0,3575.9297
2,stroke,1504.164,29584.723,5.5,19.0,886.20544
4,stroke,1504.164,27795.617,5.0,17.5,771.4707
7,stroke,1504.164,17124.133,5.0,21.5,761.1217
8,stroke,1504.164,28718.494,5.0,20.5,379.83105
9,stroke,1504.164,12121.763,5.0,21.0,928.7378
11,stroke,1504.164,23328.275,8.0,19.0,4559.2573
2,stroke,1506.414,33379.457,5.5,19.0,612.90247
4,stroke,1506.414,31865.227,5.0,20.5,1335.6522
7,stroke,1506.414,16826.062,5.0,21.0,1247.2032
8,stroke,1506.414,35415.95,5.0,20.5,363.7516
9,stroke,1506.414,14019.189,5.0,20.5,968.45654
11,stroke,1506.414,29614.047,5.0,17.5,3697.7146
2,stroke,1507.3935,33886.938,5.0,19.0,516.99365
4,stroke,1507.3935,29818.191,5.0,20.5,960.53644
7,stroke,1507.3935,18884.258,5.0,21.0,876.14014
8,stroke,1507.3935,32105.617,5.0,20.5,2043.7717
9,stroke,1507.3935,17586.682,5.0,21.0,1866.2708
11,stroke,1507.3935,22775.3,8.0,18.5,3716.733
2,stroke,1508.8505,1550.0076,27.5,48.5,483.8202
4,stroke,1508.8505,6536.7085,13.0,23.0,1267.1516
7,stroke,1508.8505,5868.5063,5.0,15.0,807.56287
8,stroke,1508.8505,6945.8955,31.5,37.0,870.4638
9,stroke,1508.8505,7127.168,23.5,42.0,1215.7821
11,stroke,1508.8505,20976.383,30.0,31.0,3695.3823
2,stroke,1510.548,33080.99,5.5,19.0,506.07455
4,stroke,1510.548,26750.68,5.0,21.0,790.63525
7,stroke,1510.548,18841.543,5.0,21.5,583.60583
8,stroke,1510.548,29429.7,5.0,20.5,399.48837
9,stroke,1510.548,13536.079,5.0,21.0,1097.1638
11,stroke,1510.548,23438.416,7.5,18.5,957.9171
2,stroke,1512.8825,2013.5881,25.5,33.5,469.79453
4,stroke,1512.8825,2996.1582,,50.0,880.3762
8,stroke,1512.8825,2268.894,20.0,20.0,640.6853
11,stroke,1512.8825,3621.6821,6.5,17.0,1194.6162
2,stroke,1513.984,2315.5757,7.0,15.5,505.11392
4,stroke,1513.984,5239.0,7.0,43.0,1108.3689
7,stroke,1513.984,6466.4736,5.0,18.0,845.66223
11,stroke,1513.984,17085.352,39.0,45.5,2827.822
2,stroke,1515.489,3076.8848,9.0,26.5,415.25455
4,stroke,1515.489,5948.2534,5.0,33.5,1018.57
7,stroke,1515.489,6049.5713,5.0,16.5,928.7587
9,stroke,1515.489,6175.383,5.0,33.5,1272.4137
11,stroke,1515.489,26600.986,,17.0,7687.1055
2,stroke,1520.831,2722.7017,6.5,35.5,649.9508
4,stroke,1520.831,4949.9985,44.0,44.5,1401.8801
7,stroke,1520.831,6668.053,5.0,29.5,660.5638
8,stroke,1520.831,10595.444,24.5,41.0,352.37646
11,stroke,1520.831,8130.6235,,16.5,2230.579
4,stroke,1523.0065,7544.079,6.0,24.0,834.1156
7,stroke,1523.0065,7556.48,5.0,15.0,829.25867
8,stroke,1523.0065,1511.0864,,37.0,331.75586
11,stroke,1523.0065,9147.725,5.0,48.0,2045.6326
2,stroke,1524.282,2653.3423,7.0,25.5,459.2501
4,stroke,1524.282,5716.889,,29.5,1236.667
7,stroke,1524.282,5189.6133,5.0,15.0,644.81525
8,stroke,1524.282,1378.3164,,42.5,377.77417
9,stroke,1524.282,5350.5913,38.0,48.5,1346.2169
11,stroke,1524.282,11496.25,6.5,42.5,1577.2881
2,stroke,1526.0955,2723.257,5.0,17.5,329.41998
4,stroke,1526.0955,4395.1763,32.5,34.0,1281.7952
8,stroke,1526.0955,1912.4104,19.0,25.5,320.06296
2,stroke,1529.8605,1834.4124,31.0,47.5,437.20007
4,stroke,1529.8605,6165.4434,5.0,15.0,958.9804
7,stroke,1529.8605,7484.377,5.0,20.5,836.11
9,stroke,1529.8605,2339.4775,5.0,34.5,753.4641
11,stroke,1529.8605,21548.371,9.5,33.5,3451.585
2,stroke,1536.0535,1723.0818,22.5,41.0,411.0469
4,stroke,1536.0535,3007.628,14.5,46.5,754.85004
8,stroke,1536.0535,5848.7114,6.0,42.0,488.43707
9,stroke,1536.0535,2212.4033,,44.0,649.4675
11,stroke,1536.0535,5310.577,5.0,22.0,957.80164
2,stroke,1537.5995,2440.5632,6.5,24.0,385.78494
4,stroke,1537.5995,3988.9736,,44.5,862.7271
7,stroke,1537.5995,5328.2954,5.0,29.0,1163.0353
8,stroke,1537.5995,8058.1733,5.0,34.0,340.85635
9,stroke,1537.5995,4698.086,29.0,34.0,958.0401
11,stroke,1537.5995,9238.432,43.0,44.5,2424.9954
2,stroke,1540.055,2930.3003,5.5,25.0,326.49838
4,stroke,1540.055,3909.8518,7.5,33.5,969.37274
7,stroke,1540.055,6357.0547,5.0,18.5,1265.5083
9,stroke,1540.055,5582.7036,27.0,36.5,1173.9984
11,stroke,1540.055,10089.516,5.0,20.5,2815.217
2,stroke,1542.3275,3258.3567,23.5,39.5,582.59644
4,stroke,1542.3275,5995.311,12.0,16.5,1132.7758
7,stroke,1542.3275,5979.1875,5.0,15.0,1105.831
8,stroke,1542.3275,4445.048,5.0,17.5,339.45877
11,stroke,1542.3275,10757.407,,25.0,3177.8228
2,stroke,1546.8365,32331.887,5.5,19.0,474.79584
4,stroke,1546.8365,31979.77,5.0,21.0,442.8295
7,stroke,1546.8365,17656.684,5.0,21.5,709.1338
8,stroke,1546.8365,30993.836,5.0,20.5,357.9295
9,stroke,1546.8365,16159.808,5.0,20.0,1044.8975
11,stroke,1546.8365,18089.223,5.0,18.5,1398.1676
2,stroke,1549.158,27368.617,5.5,19.0,439.05322
4,stroke,1549.158,30178.24,5.0,21.0,1293.6102
7,stroke,1549.158,22045.588,5.0,38.0,843.97424
8,stroke,1549.158,24063.574,5.0,21.0,743.65985
9,stroke,1549.158,8313.816,5.0,20.0,1222.1089
11,stroke,1549.158,22530.588,5.0,18.5,2355.686
2,stroke,1551.9425,29362.133,5.5,19.0,323.28687
4,stroke,1551.9425,37388.555,5.0,21.0,719.9986
7,stroke,1551.9425,18241.021,5.0,21.5,1142.1412
8,stroke,1551.9425,29334.0,5.0,20.5,573.49774
9,stroke,1551.9425,7053.3457,5.0,19.5,836.0426
11,stroke,1551.9425,22820.605,10.5,15.5,3480.25
2,stroke,1554.232,3207.7947,6.0,50.0,370.00064
7,stroke,1554.232,8563.638,5.0,15.0,693.9257
8,stroke,1554.232,1674.1241,38.0,38.5,469.61243
4,stroke,1555.5055,2818.6572,25.0,40.5,610.5486
7,stroke,1555.5055,5056.2344,5.0,18.0,1132.8319
8,stroke,1555.5055,1475.5374,10.5,43.0,455.06183
11,stroke,1555.5055,7115.5625,39.5,40.5,1972.932
2,stroke,1559.2115,17826.777,5.0,18.5,570.12286
4,stroke,1559.2115,30726.088,5.0,20.5,917.71326
7,stroke,1559.2115,15561.24,5.0,21.0,2221.238
8,stroke,1559.2115,23601.717,5.0,20.5,2829.2354
9,stroke,1559.2115,7560.9814,5.0,20.0,1164.8558
11,stroke,1559.2115,24074.566,7.5,18.5,1512.6378
2,stroke,1561.5665,21914.453,6.5,19.0,525.5708
4,stroke,1561.5665,57321.195,5.0,20.5,640.4019
7,stroke,1561.5665,97797.78,5.0,22.0,1100.1285
8,stroke,1561.5665,28077.691,5.0,21.0,585.1031
9,stroke,1561.5665,10333.711,5.0,20.5,1861.1415
11,stroke,1561.5665,23953.062,5.0,19.0,2056.9739
2,stroke,1564.088,29664.158,5.0,19.0,467.4497
4,stroke,1564.088,36349.79,5.0,21.0,1413.5269
7,stroke,1564.088,18143.72,5.0,37.5,1964.6212
8,stroke,1564.088,29910.936,5.0,20.5,362.6225
9,stroke,1564.088,10351.244,5.0,20.5,1958.7966
2,stroke,1564.945,32751.73,,42.0,8709.286
7,stroke,1564.945,10921.598,6.5,16.0,1145.141
11,stroke,1564.945,10202.224,,43.0,3004.1511
2,stroke,1566.695,29643.219,5.0,19.0,465.93045
4,stroke,1566.695,38020.484,5.0,20.5,997.72943
7,stroke,1566.695,19232.592,5.0,38.0,1228.1971
8,stroke,1566.695,30810.795,5.0,20.5,1350.1406
9,stroke,1566.695,9508.43,5.0,20.5,1176.236
11,stroke,1566.695,23008.125,5.0,19.0,3191.0942
2,stroke,1569.1895,34378.17,5.0,19.0,364.29993
4,stroke,1569.1895,43300.664,5.0,20.5,848.75543
7,stroke,1569.1895,20218.828,5.0,17.5,798.9113
8,stroke,1569.1895,38020.234,5.0,20.5,373.18674
9,stroke,1569.1895,11195.947,5.0,20.0,1243.5967
11,stroke,1569.1895,22992.414,8.0,18.5,2851.7168
2,stroke,1572.6245,1991.367,33.5,34.0,482.73248
4,stroke,1572.6245,4583.044,,16.0,1452.3875
7,stroke,1572.6245,7050.164,5.0,16.5,1208.8486
8,stroke,1572.6245,2299.2544,,41.5,653.7021
9,stroke,1572.6245,7548.205,12.5,43.5,949.0487
2,stroke,1575.2035,2272.9253,45.0,45.0,452.09833
4,stroke,1575.2035,3194.71,,48.0,865.4053
7,stroke,1575.2035,5587.3896,5.0,15.5,577.8731
8,stroke,1575.2035,2509.0684,27.0,27.0,756.5685
9,stroke,1575.2035,7196.169,13.5,33.5,1328.3168
11,stroke,1575.2035,7203.8643,6.5,29.0,1921.586
2,stroke,1578.8145,25307.65,5.0,19.0,608.388
4,stroke,1578.8145,37015.93,5.0,21.0,767.8921
7,stroke,1578.8145,22402.426,5.0,21.5,770.9951
8,stroke,1578.8145,27415.766,5.0,21.0,410.625
9,stroke,1578.8145,13465.824,5.0,19.5,2230.3574
11,stroke,1578.8145,23673.98,18.0,35.5,3091.1904
2,stroke,1580.9955,25587.588,5.0,19.0,543.15076
4,stroke,1580.9955,39371.75,5.0,21.0,1062.5961
7,stroke,1580.9955,19816.277,5.0,21.5,1025.0148
8,stroke,1580.9955,31677.97,5.0,20.5,493.3156
9,stroke,1580.9955,9273.831,5.0,19.5,1933.9532
11,stroke,1580.9955,30023.35,5.0,19.0,3601.9849
2,stroke,1583.4625,25431.56,6.0,19.0,483.42166
4,stroke,1583.4625,35789.516,5.0,21.0,710.93097
7,stroke,1583.4625,23270.459,5.0,21.5,858.483
8,stroke,1583.4625,22133.625,5.0,21.0,552.0163
9,stroke,1583.4625,10343.286,5.0,20.5,1631.2622
11,stroke,1583.4625,27755.678,5.0,19.0,3589.4683
2,stroke,1585.942,1637.0364,6.5,42.5,484.8245
7,stroke,1585.942,5006.6943,5.0,15.0,810.43805
8,stroke,1585.942,3832.7515,10.0,15.0,894.0952
11,stroke,1585.942,19614.709,5.0,17.0,2435.926
2,stroke,1586.8095,2734.5122,,47.5,862.34076
4,stroke,1586.8095,4898.0586,41.5,43.0,689.65106
7,stroke,1586.8095,8226.424,5.0,16.0,1301.9655
8,stroke,1586.8095,1998.8733,23.5,23.5,570.1246
9,stroke,1586.8095,2685.7559,13.5,19.5,761.0428
11,stroke,1586.8095,17157.785,10.0,48.0,2960.4065
4,stroke,1588.5945,15210.233,5.0,30.5,1044.1276
9,stroke,1588.5945,7826.2754,50.0,50.0,2195.0076
2,stroke,1589.6485,2624.734,10.0,18.5,357.3202
4,stroke,1589.6485,3339.6887,5.0,49.0,587.28986
7,stroke,1589.6485,4687.9033,5.0,48.5,969.5225
8,stroke,1589.6485,3627.6743,14.5,15.0,830.63464
9,stroke,1589.6485,6061.66,5.0,50.0,901.87537
11,stroke,1589.6485,14385.577,9.5,19.5,2987.9106
2,stroke,1592.9515,10981.222,35.5,45.0,1834.4135
4,stroke,1592.9515,9502.52,33.0,34.0,1650.7434
7,stroke,1592.9515,4900.142,5.0,20.0,879.73236
8,stroke,1592.9515,2954.994,17.5,18.5,616.84033
11,stroke,1592.9515,9436.936,5.0,15.0,2164.7603
4,stroke,1595.307,5501.9814,,20.5,1588.5458
7,stroke,1595.307,15360.432,5.0,28.0,1110.3623
11,stroke,1595.307,27961.861,36.0,37.0,5808.9585
8,stroke,1596.109,3162.7244,20.5,20.5,750.77484
9,stroke,1596.109,7851.843,7.5,27.5,1479.0186
2,stroke,1597.224,522194.84,35.5,36.0,71662.18
4,stroke,1597.224,11321.557,18.5,22.5,1700.1306
7,stroke,1597.224,34967.875,5.0,20.5,737.1604
8,stroke,1597.224,2761.1714,5.0,18.0,512.7836
11,stroke,1597.224,15359.401,39.0,46.5,2345.3486
2,stroke,1598.0275,429863.97,11.5,15.0,99475.79
4,stroke,1598.0275,74453.85,49.0,49.5,15285.133
9,stroke,1598.0275,5616.173,11.0,27.0,838.4847
2,stroke,1598.829,385100.38,,27.5,107604.414
4,stroke,1598.829,11288.938,33.0,37.5,2318.591
8,stroke,1598.829,8151.5166,23.0,30.5,515.09546
9,stroke,1598.829,8973.598,30.0,31.5,2152.9426
11,stroke,1598.829,33450.04,43.5,44.5,7336.513
2,stroke,1604.316,107420.83,40.0,40.5,17206.186
4,stroke,1604.316,4478.5215,,28.5,1461.0092
7,stroke,1604.316,7374.653,5.0,15.5,578.7169
8,stroke,1604.316,1619.8284,7.0,34.5,450.71698
9,stroke,1604.316,6429.4277,,25.5,1746.5214
11,stroke,1604.316,18503.223,25.0,26.0,3736.686
2,stroke,1607.289,86589.555,28.5,32.5,2759.5303
4,stroke,1607.289,6959.2993,15.5,23.0,1101.3959
7,stroke,1607.289,5653.732,14.5,35.5,1089.2848
8,stroke,1607.289,7255.8467,12.0,31.0,573.4025
9,stroke,1607.289,12623.759,9.5,20.0,1687.5872
11,stroke,1607.289,20508.936,,37.0,5970.7075
2,stroke,1610.7025,3307.5269,,32.0,949.5657
4,stroke,1610.7025,3943.5974,10.0,45.5,986.35175
7,stroke,1610.7025,3204.2747,5.0,47.5,628.93567
11,stroke,1610.7025,21199.12,,25.0,5432.3643
2,stroke,1619.512,7743.311,11.5,34.5,1313.208
4,stroke,1619.512,20425.3,18.5,24.0,2836.8396
7,stroke,1619.512,22243.451,5.0,28.0,1837.3428
8,stroke,1619.512,9562.133,,27.5,3078.8528
9,stroke,1619.512,20335.023,5.0,15.0,3141.4836
