detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch2_amplitude,ch2_relevant,ch4_amplitude,ch4_relevant,ch9_amplitude,ch9_relevant,ch12_amplitude,ch12_relevant,ch13_amplitude,ch13_relevant,ch14_amplitude,ch14_relevant
86,1080434,540.217,healthy,2,7.683522082337559,True,10.72508905960078,True,5.645768161220832,False,8.670330195556929,True,1.1172054574201136,False,1.2880146119059672,False
87,1097782,548.891,healthy,2,48.14501827992581,True,11.194478804812267,True,4.933345982032243,False,14.619961607148888,True,0.8655709640568586,False,0.9089503209545691,False
88,1120613,560.3065,healthy,2,22.494837534703436,True,8.169668320601774,True,4.629664913301715,False,8.736977537062732,True,0.9420081295713381,False,1.3483914500409635,False
89,1136182,568.091,healthy,2,10.988324127981667,True,4.98619580462728,True,4.587566401325674,False,8.809214279548712,True,1.2556246468344074,False,1.0746467673795963,False
90,1143729,571.8645,healthy,2,17.643708225945424,True,219.25175877195989,True,4.824549066259324,False,5.4830697157071375,True,0.8274837003066874,False,0.9772830106598533,False
91,1147870,573.935,healthy,2,17.845148761380266,True,50.84006303396451,True,6.23693502874622,False,5.344153027859867,True,1.3863302841612377,False,1.0428306396201945,False
92,1151641,575.8205,healthy,2,20.0423290514223,True,8.040514502025008,True,7.440642432187165,False,5.907974671703752,True,0.9470629632254386,False,1.0267733969589639,False
93,1156088,578.044,healthy,2,16.04111241854799,True,7.126571885749289,True,8.308011464108553,False,5.693442640804722,True,1.0440182280594215,False,1.2284041687569094,False
94,1160042,580.021,healthy,2,14.302458968468308,True,155.9172760549391,True,5.056482773783905,False,72.84556806290624,True,0.9888648158993887,False,0.8908581026935976,False
95,1189925,594.9625,healthy,2,19.365486600778674,True,31.662886055766794,True,6.1034624208711445,False,20.5471363993941,True,1.2693480622998312,False,1.5408700304586525,False
96,1197438,598.719,healthy,2,33.41445306170931,True,21.354796753242887,True,8.73786615732459,False,19.951836621935826,True,0.9220423431310778,False,1.3606342891065015,False
97,1217831,608.9155,healthy,2,5.946976954968529,True,11.848252353708565,True,7.280932876731283,False,5.82779650146167,True,1.3942244230575584,False,1.1181857357452525,False
98,1221770,610.885,healthy,2,12.018583256769318,True,22.98841161299996,True,8.660950254749899,False,9.85229984560932,True,1.1597087083640785,False,1.0542474556577894,False
99,1247186,623.593,healthy,2,36.75228282901918,True,4.466347158156436,True,8.085924863440077,False,4.712118416580688,True,1.4295581209490973,False,0.7683940004343579,False
100,1252239,626.1195,healthy,2,24.214527552415607,True,4.215807842813497,True,8.48796728766918,False,5.910213288855749,True,0.9142753408084926,False,1.1612981685380095,False
101,1256760,628.38,healthy,2,25.530079141334042,True,17.702343233076427,True,10.506217587668822,False,5.559052831527065,True,0.9204352695187215,False,0.6075574951394931,False
102,1261822,630.911,healthy,2,22.655566856923663,True,41.19027168116317,True,5.994029144902214,False,5.6914584942436655,True,0.9209288051492472,False,0.7031535311869079,False
103,1290737,645.3685,healthy,2,19.091303174625715,True,26.103355322268122,True,6.662300407614325,False,21.112521699739787,True,1.090600210942368,False,1.119086298666959,False
104,1297730,648.865,healthy,2,10.405592676636022,True,15.979377213261365,True,4.770453857813117,False,11.275332197337082,True,0.9561444389946414,False,0.9191865692437531,False
105,1300850,650.425,stroke,14,6.9223163513292665,False,9.579647061693857,False,6.301542729616569,True,5.266625023170148,False,0.6808768314114175,True,0.806720507550035,True
106,1316398,658.199,stroke,14,6.201540551078725,False,6.127665236291828,False,8.837076458093184,True,5.470208967806258,False,1.1095773933473332,True,0.9699125821845798,True
