channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
13,stroke,886.791,1.2231386,,37.0,0.2867766
14,stroke,886.791,1.0044382,,22.5,0.28647128
2,stroke,887.5915,24.35075,47.0,47.5,5.7614956
9,stroke,887.5915,8.592276,13.0,21.0,1.2896125
13,stroke,887.5915,0.9533628,,16.5,0.22003835
14,stroke,887.5915,1.0196136,,15.5,0.28192592
2,stroke,888.729,21.467594,39.0,39.5,4.148274
4,stroke,888.729,16.081957,6.5,40.5,4.5669
9,stroke,888.729,15.624858,8.0,39.0,1.1956803
12,stroke,888.729,8.211077,28.5,29.0,0.94970536
13,stroke,888.729,1.0178972,,30.0,0.25620002
14,stroke,888.729,1.1411216,,39.5,0.31437132
2,stroke,889.531,23.050293,5.5,24.0,5.7639494
9,stroke,889.531,7.396513,7.0,37.0,1.6770439
13,stroke,889.531,1.3004141,44.5,45.0,0.20536001
14,stroke,889.531,1.2150455,6.5,44.5,0.2538309
2,stroke,890.3685,10.956107,43.0,50.0,2.7112644
4,stroke,890.3685,41.480812,39.0,40.0,5.431673
9,stroke,890.3685,11.157832,35.5,36.5,1.9496347
12,stroke,890.3685,6.648875,10.0,35.0,1.3660616
13,stroke,890.3685,1.008358,12.0,35.5,0.22147769
14,stroke,890.3685,1.5413823,23.0,39.0,0.23925917
2,stroke,891.181,14.012753,,17.5,3.4773936
4,stroke,891.181,28.924555,13.5,31.0,3.8415625
9,stroke,891.181,7.1730204,7.0,48.0,1.6409873
13,stroke,891.181,1.4364166,13.0,48.5,0.2614185
14,stroke,891.181,0.80224013,,33.5,0.25334877
2,stroke,891.9885,27.799385,45.5,45.5,5.371055
4,stroke,891.9885,86.86658,5.0,44.0,20.569334
9,stroke,891.9885,10.677534,,45.5,2.7760656
12,stroke,891.9885,8.270894,,49.0,2.5950713
13,stroke,891.9885,1.3564603,23.0,23.5,0.2660381
14,stroke,891.9885,1.0475802,,49.5,0.25942397
2,stroke,893.113,28.205288,36.5,37.5,4.310045
4,stroke,893.113,20.207508,19.0,39.5,3.5829632
9,stroke,893.113,6.148658,5.0,50.0,1.4437433
13,stroke,893.113,1.2987025,22.0,22.0,0.21884486
14,stroke,893.113,0.9324712,47.5,48.0,0.20934841
2,stroke,893.917,21.189379,17.0,17.5,4.1662483
9,stroke,893.917,7.27207,31.0,31.5,1.8132063
12,stroke,893.917,5.8110495,46.0,48.5,1.2277998
13,stroke,893.917,1.0940287,,49.0,0.25179175
14,stroke,893.917,0.86164606,,45.5,0.24032418
2,stroke,895.339,13.819576,7.0,41.5,3.4419892
4,stroke,895.339,22.24085,17.0,31.0,2.3561888
9,stroke,895.339,6.241567,,40.0,1.6667972
12,stroke,895.339,13.408339,16.0,25.5,1.5528592
13,stroke,895.339,1.3679106,29.0,29.5,0.22705495
14,stroke,895.339,0.92778224,21.0,21.5,0.18838051
4,stroke,896.1875,15.087151,13.0,15.0,3.1146066
9,stroke,896.1875,7.978099,25.5,27.5,1.4452124
12,stroke,896.1875,7.1481695,33.0,40.5,1.424119
13,stroke,896.1875,1.2656008,,40.0,0.29294953
2,stroke,897.6845,21.609188,14.5,18.5,3.4067528
4,stroke,897.6845,15.803913,10.5,25.0,3.8278081
9,stroke,897.6845,7.9952765,,30.0,2.273543
12,stroke,897.6845,11.513476,45.5,50.0,1.5372416
13,stroke,897.6845,1.0145518,18.0,18.5,0.25516865
14,stroke,897.6845,1.0073769,8.0,45.5,0.256398
2,stroke,898.5845,29.741625,31.5,31.5,5.5067024
4,stroke,898.5845,9.385898,10.0,19.5,2.3555973
12,stroke,898.5845,4.572015,5.0,24.5,1.2390428
13,stroke,898.5845,1.0796618,,49.0,0.27819735
14,stroke,898.5845,1.3888494,20.5,21.5,0.24046291
2,stroke,899.885,15.874827,32.0,32.5,3.295287
4,stroke,899.885,12.34634,49.0,49.5,3.7975526
9,stroke,899.885,6.620356,9.0,29.0,1.6110772
12,stroke,899.885,13.0909395,5.0,15.0,1.8832607
13,stroke,899.885,1.1280174,,17.5,0.29722524
14,stroke,899.885,0.8878809,,33.5,0.2785635
2,stroke,902.0805,24.123732,22.0,50.0,3.7925134
4,stroke,902.0805,10.682813,13.5,15.0,2.695802
9,stroke,902.0805,7.741832,5.5,44.0,1.3402424
12,stroke,902.0805,6.2103477,,16.0,1.8631215
13,stroke,902.0805,1.0081117,,40.5,0.2904944
14,stroke,902.0805,1.1155378,16.5,16.5,0.22662747
4,stroke,903.371,20.550335,16.5,35.5,2.152661
9,stroke,903.371,8.14986,,40.0,2.1497555
13,stroke,903.371,1.2847902,15.5,15.5,0.24146947
14,stroke,903.371,1.1736648,13.5,26.0,0.24547847
2,stroke,905.4735,19.19426,,19.5,4.7075715
4,stroke,905.4735,13.719902,5.0,41.0,2.1619635
13,stroke,905.4735,0.7977606,,42.5,0.19602303
14,stroke,905.4735,0.9852194,29.0,29.0,0.22483
2,stroke,906.791,13.603241,,41.5,4.0873103
4,stroke,906.791,14.993294,5.0,16.0,1.807274
9,stroke,906.791,8.656016,36.0,37.0,1.4659649
13,stroke,906.791,1.11973,15.5,16.0,0.23195226
14,stroke,906.791,1.1067894,23.0,23.5,0.21786873
2,stroke,907.8555,22.878061,16.5,17.5,3.6045218
4,stroke,907.8555,21.278374,7.0,17.5,2.0865512
9,stroke,907.8555,14.008929,14.0,15.0,3.4464056
12,stroke,907.8555,8.183729,9.0,26.0,1.3394517
13,stroke,907.8555,1.3436842,15.5,45.5,0.18869542
14,stroke,907.8555,1.1187799,,40.0,0.30433926
2,stroke,908.6785,32.34527,19.5,21.0,3.6789823
4,stroke,908.6785,32.139923,,29.5,9.516388
9,stroke,908.6785,12.321738,29.0,47.5,1.3084017
12,stroke,908.6785,9.565256,27.0,48.0,2.476531
14,stroke,908.6785,0.95380783,,28.5,0.23244062
2,stroke,910.5035,12.077937,,30.5,2.887733
4,stroke,910.5035,25.63964,33.0,50.0,2.993518
9,stroke,910.5035,7.414792,22.0,22.5,1.7457527
12,stroke,910.5035,10.094191,22.5,50.0,0.8627268
13,stroke,910.5035,1.2035289,32.0,32.5,0.21094298
14,stroke,910.5035,0.9896248,,48.0,0.23387358
2,stroke,911.3305,14.203391,,28.5,4.1342864
4,stroke,911.3305,54.01457,11.0,48.0,9.492142
12,stroke,911.3305,6.9216013,,15.0,1.6135587
13,stroke,911.3305,0.9999621,,48.0,0.28081223
14,stroke,911.3305,1.1206763,46.0,47.0,0.198062
2,stroke,912.6825,15.55624,,31.0,4.026211
4,stroke,912.6825,19.084318,5.0,15.0,2.8015716
9,stroke,912.6825,6.9764967,30.0,30.5,1.8547657
13,stroke,912.6825,1.3342081,22.0,22.5,0.25102738
14,stroke,912.6825,1.0246398,44.0,44.0,0.20491408
2,stroke,913.483,25.064444,,31.0,5.8442917
4,stroke,913.483,137.2595,18.0,21.5,13.663271
13,stroke,913.483,1.0469384,13.5,30.5,0.24412821
14,stroke,913.483,1.1297565,,27.5,0.24393564
2,stroke,914.3715,25.117012,27.5,45.5,2.935151
4,stroke,914.3715,12.549306,5.0,18.5,1.8081238
9,stroke,914.3715,8.307862,16.5,27.5,1.1182446
13,stroke,914.3715,1.1274611,,45.5,0.25661424
14,stroke,914.3715,0.76279795,,48.5,0.19628751
2,stroke,915.567,18.4343,34.0,34.5,3.6499243
4,stroke,915.567,18.419846,23.0,23.0,4.111101
9,stroke,915.567,7.04751,,25.0,2.2153919
12,stroke,915.567,7.550058,42.5,45.5,1.1820413
13,stroke,915.567,1.1766028,36.5,37.0,0.21639837
14,stroke,915.567,1.2631185,11.0,37.0,0.2522819
2,stroke,916.3705,20.776329,9.5,27.5,3.7232566
9,stroke,916.3705,9.198448,21.5,23.0,1.9941895
13,stroke,916.3705,1.0832897,47.5,47.5,0.2243592
14,stroke,916.3705,1.2007008,,29.0,0.2527832
2,stroke,917.207,14.585342,10.5,30.5,4.4233932
4,stroke,917.207,24.227585,,29.5,6.070911
12,stroke,917.207,7.444132,29.0,29.5,2.4516246
13,stroke,917.207,0.9642631,,27.5,0.27486575
2,stroke,918.114,29.255472,15.0,23.5,2.8683066
4,stroke,918.114,17.836956,11.5,42.5,2.7606232
9,stroke,918.114,9.307407,5.0,16.0,1.2331429
13,stroke,918.114,1.4691095,18.5,19.0,0.2808847
14,stroke,918.114,1.0782175,,26.5,0.27296063
2,stroke,919.6575,19.998962,7.0,17.0,3.4905095
4,stroke,919.6575,116.165375,10.0,16.0,2.0967753
9,stroke,919.6575,14.079802,14.0,18.5,2.0182984
12,stroke,919.6575,62.989494,5.0,15.0,1.0285107
13,stroke,919.6575,1.40253,,24.5,0.29095292
14,stroke,919.6575,1.2262089,41.0,41.5,0.25850502
4,stroke,920.4585,99.44905,18.0,45.0,5.879188
9,stroke,920.4585,15.967487,33.5,45.5,1.6665312
12,stroke,920.4585,6.518775,33.0,41.5,0.9136788
13,stroke,920.4585,0.8688863,12.0,19.5,0.24373195
14,stroke,920.4585,1.2828686,,30.0,0.2682426
2,stroke,922.218,23.635553,11.5,37.5,3.6967494
4,stroke,922.218,13.04867,,36.5,3.5966823
9,stroke,922.218,9.195533,39.5,41.0,1.8871047
12,stroke,922.218,5.3382397,18.5,19.5,1.4259232
13,stroke,922.218,1.098322,9.0,32.5,0.31494954
14,stroke,922.218,1.3606929,17.5,18.0,0.2754172
2,stroke,924.2015,23.884113,31.0,46.5,2.907515
4,stroke,924.2015,78.450226,11.5,16.0,2.789537
9,stroke,924.2015,12.640279,5.0,46.0,1.2752593
12,stroke,924.2015,90.774284,16.0,20.0,1.7478752
13,stroke,924.2015,1.1790054,33.5,33.5,0.27679336
14,stroke,924.2015,1.0584373,,23.0,0.26401603
2,stroke,925.011,28.311157,9.0,40.0,3.3791752
4,stroke,925.011,29.936558,21.0,22.0,3.4520571
9,stroke,925.011,7.9343357,7.5,30.0,1.9336824
12,stroke,925.011,4.7678523,6.5,25.5,0.9333454
13,stroke,925.011,1.1586891,,40.5,0.29846615
14,stroke,925.011,1.0216188,48.0,48.0,0.24293755
2,stroke,926.8595,22.616798,38.0,39.0,3.4868646
4,stroke,926.8595,9.853228,12.0,35.5,2.6501446
9,stroke,926.8595,5.834205,,48.0,1.6089205
13,stroke,926.8595,1.0056763,6.5,32.0,0.24256808
14,stroke,926.8595,1.1943773,45.5,45.5,0.21704653
2,stroke,928.2515,12.956093,,29.0,3.6180437
4,stroke,928.2515,9.033621,5.0,15.0,1.7047995
9,stroke,928.2515,5.06038,,50.0,1.5879961
12,stroke,928.2515,4.624385,9.0,29.0,1.5335244
13,stroke,928.2515,1.0061135,6.0,37.0,0.20061444
2,stroke,929.9135,15.792656,,17.0,4.379439
4,stroke,929.9135,22.798534,22.0,23.0,3.3634665
12,stroke,929.9135,3.4548552,5.0,17.0,1.0929383
13,stroke,929.9135,1.0717361,42.5,42.5,0.26901197
14,stroke,929.9135,1.1027641,,24.0,0.23559797
2,stroke,930.9145,24.315357,15.5,16.5,4.535965
4,stroke,930.9145,21.769505,25.0,44.5,3.0775273
9,stroke,930.9145,7.824254,,25.0,2.0068836
12,stroke,930.9145,11.382877,14.5,32.5,1.622326
13,stroke,930.9145,1.1921268,17.0,47.5,0.24052566
14,stroke,930.9145,1.0206763,,18.5,0.28689864
2,stroke,932.9535,28.29319,42.0,46.0,3.2400959
4,stroke,932.9535,16.822636,38.0,38.0,3.0504816
13,stroke,932.9535,0.8536068,,26.0,0.21957925
14,stroke,932.9535,1.1142261,6.0,39.5,0.25308943
2,stroke,935.237,12.532633,11.5,15.0,3.8576376
4,stroke,935.237,14.888622,5.0,15.5,2.5613694
9,stroke,935.237,6.51449,,29.5,1.9615854
12,stroke,935.237,6.1700068,17.5,18.0,1.6459949
13,stroke,935.237,1.0877769,,39.0,0.32262757
14,stroke,935.237,1.1668782,,35.0,0.30841675
2,stroke,936.067,21.111107,30.0,30.5,4.3423767
4,stroke,936.067,18.523321,5.0,17.5,5.1019
12,stroke,936.067,6.2931957,25.0,35.5,1.5402756
13,stroke,936.067,1.0690839,,48.5,0.29505548
2,stroke,937.438,13.625977,,44.5,3.969411
4,stroke,937.438,12.060923,28.0,28.5,2.386094
9,stroke,937.438,7.0391884,6.0,35.5,1.3877562
13,stroke,937.438,1.1907756,34.0,34.0,0.21612583
14,stroke,937.438,1.2391243,,15.0,0.26310605
2,stroke,938.545,18.551876,,26.0,5.514683
4,stroke,938.545,9.075014,5.0,41.5,2.4376357
9,stroke,938.545,7.9231334,,17.5,1.9906644
13,stroke,938.545,0.8518293,,24.5,0.23129311
14,stroke,938.545,0.8214201,,23.5,0.22022255
2,stroke,939.887,18.703959,27.0,28.0,3.2879858
9,stroke,939.887,8.778451,47.5,48.0,1.745707
12,stroke,939.887,6.568591,17.5,18.0,1.3496487
14,stroke,939.887,1.3001585,17.5,17.5,0.27485907
4,stroke,942.032,8.501681,5.0,37.5,1.9869242
9,stroke,942.032,8.019657,12.5,30.5,1.2666434
12,stroke,942.032,11.121425,11.0,22.5,1.1087797
13,stroke,942.032,0.92640316,,46.0,0.29839572
14,stroke,942.032,0.9021302,,46.0,0.27672344
2,stroke,945.283,34.40973,32.5,37.0,5.365804
4,stroke,945.283,12.85997,5.0,27.5,2.5847995
9,stroke,945.283,7.193755,,46.5,2.391095
12,stroke,945.283,5.355973,18.0,40.0,1.2880639
13,stroke,945.283,1.0207497,,20.0,0.22426474
14,stroke,945.283,0.9958848,,22.5,0.24353802
2,stroke,947.3385,15.29622,,21.5,4.2545347
4,stroke,947.3385,13.166825,5.0,15.0,3.0072184
9,stroke,947.3385,8.051264,,34.5,1.6828755
12,stroke,947.3385,10.902774,15.5,42.0,1.6934593
13,stroke,947.3385,0.92050016,,23.5,0.20716225
14,stroke,947.3385,0.87447894,,29.5,0.26677895
4,stroke,949.24,36.043354,20.0,29.5,2.3369863
9,stroke,949.24,6.9969487,12.5,26.0,1.5533593
12,stroke,949.24,6.0356674,,37.5,1.6702336
13,stroke,949.24,1.2617817,47.0,47.0,0.2810737
14,stroke,949.24,1.1584537,,45.5,0.2799144
2,stroke,950.188,26.537443,,35.0,6.4560423
4,stroke,950.188,27.033215,5.0,21.0,4.4182763
9,stroke,950.188,16.869648,19.5,37.0,1.5816091
12,stroke,950.188,12.917475,14.0,20.0,1.2892814
13,stroke,950.188,1.0854943,,21.5,0.28121665
14,stroke,950.188,1.01244,50.0,50.0,0.23811041
2,stroke,951.2345,16.427835,,24.5,3.8019004
4,stroke,951.2345,23.276075,44.0,45.5,3.5227928
13,stroke,951.2345,1.2963208,25.5,26.0,0.22058965
14,stroke,951.2345,1.0108669,13.0,33.0,0.16005537
2,stroke,952.4115,39.468697,26.0,47.5,3.7062256
4,stroke,952.4115,33.271214,22.5,25.5,4.006115
12,stroke,952.4115,7.60645,5.5,36.0,1.9048253
13,stroke,952.4115,1.0965371,,50.0,0.22586039
14,stroke,952.4115,0.6490637,,45.5,0.2029048
2,stroke,954.6505,13.582491,23.5,24.5,3.1047661
4,stroke,954.6505,29.862543,7.5,18.0,1.5142084
9,stroke,954.6505,6.7642117,11.0,45.5,1.7743046
12,stroke,954.6505,6.316431,31.5,32.5,1.8578771
13,stroke,954.6505,1.1237288,31.0,31.0,0.24319285
14,stroke,954.6505,0.89421403,,26.0,0.28767216
2,stroke,956.2825,25.875895,24.0,24.5,5.862029
4,stroke,956.2825,16.366909,5.0,16.5,1.8547752
9,stroke,956.2825,7.7499523,,16.0,1.9217948
12,stroke,956.2825,7.506034,31.0,32.5,1.7459689
14,stroke,956.2825,1.2260041,33.0,33.5,0.2621049
2,stroke,957.1055,16.459698,8.0,15.5,4.011736
4,stroke,957.1055,30.786287,5.0,21.5,8.42744
12,stroke,957.1055,11.469406,5.0,47.0,2.4792244
13,stroke,957.1055,1.0271168,,40.0,0.24943428
14,stroke,957.1055,1.0984408,,45.5,0.27167746
2,stroke,959.9545,14.484066,11.0,29.0,2.7673533
4,stroke,959.9545,15.028322,34.0,34.5,3.2241006
12,stroke,959.9545,9.000107,11.0,43.5,1.4547645
13,stroke,959.9545,0.752229,,49.0,0.24482602
14,stroke,959.9545,1.2980725,37.0,37.5,0.23567797
2,stroke,960.7565,25.886547,37.0,48.5,2.9872873
4,stroke,960.7565,51.626453,,26.0,15.566435
13,stroke,960.7565,1.0786774,14.5,23.5,0.21453346
14,stroke,960.7565,1.0543879,23.5,24.0,0.24369271
2,stroke,962.8995,18.449085,,36.5,5.0724444
4,stroke,962.8995,16.29295,,19.5,4.081368
9,stroke,962.8995,5.6052885,,48.0,1.4850804
12,stroke,962.8995,4.0960402,,49.5,1.1905955
13,stroke,962.8995,1.0712948,5.0,40.5,0.24952944
14,stroke,962.8995,1.1657809,17.5,17.5,0.25460702
2,stroke,965.616,21.890528,25.5,26.0,4.0693326
4,stroke,965.616,16.256996,8.0,15.0,2.5170608
9,stroke,965.616,5.283699,,34.0,1.5037358
12,stroke,965.616,4.4153934,20.0,21.0,1.2687838
13,stroke,965.616,1.3224375,15.0,15.5,0.25220728
14,stroke,965.616,0.81929314,,37.0,0.2504225
4,stroke,967.0835,27.517239,21.0,21.5,3.2299302
9,stroke,967.0835,9.027615,5.0,18.5,1.7559142
12,stroke,967.0835,8.171186,29.0,34.0,1.4289613
13,stroke,967.0835,1.1712217,21.0,21.5,0.22453271
14,stroke,967.0835,1.2019093,20.0,20.0,0.2691392
2,stroke,968.1935,22.852842,17.5,18.5,3.254738
4,stroke,968.1935,15.652157,47.0,47.5,2.8599849
9,stroke,968.1935,7.9118633,,46.0,2.3223827
13,stroke,968.1935,1.2208929,,20.5,0.26234195
14,stroke,968.1935,0.9344183,10.0,32.5,0.23488306
2,stroke,969.7045,21.81662,7.5,43.0,2.423518
4,stroke,969.7045,18.81665,13.0,38.0,2.897527
9,stroke,969.7045,6.6107483,16.0,16.5,1.787689
12,stroke,969.7045,8.20277,5.0,49.5,1.3663386
13,stroke,969.7045,1.3395338,20.0,45.0,0.25635737
14,stroke,969.7045,0.8804017,,43.0,0.2774793
2,stroke,970.615,14.4554405,26.0,26.5,2.871807
4,stroke,970.615,12.018625,6.0,25.5,1.6579379
9,stroke,970.615,11.455706,16.5,17.0,1.9691772
12,stroke,970.615,6.102277,23.0,24.0,1.0160358
13,stroke,970.615,1.5969033,45.0,45.5,0.27509746
14,stroke,970.615,0.8232088,6.0,18.0,0.16531846
2,stroke,972.8155,23.009739,39.0,39.5,4.3259425
4,stroke,972.8155,15.756346,5.0,39.5,3.9256082
9,stroke,972.8155,7.6927457,15.5,16.0,1.8425573
12,stroke,972.8155,8.040533,19.0,20.0,1.7772427
13,stroke,972.8155,1.2685329,18.0,18.5,0.25138927
14,stroke,972.8155,0.9297582,32.0,32.5,0.21434438
2,stroke,976.043,14.513592,50.0,50.0,3.1841013
4,stroke,976.043,18.955635,13.5,36.0,3.6070724
12,stroke,976.043,6.75317,7.0,32.0,1.5000025
13,stroke,976.043,0.91080844,42.5,37.5,0.18339367
14,stroke,976.043,0.8663243,,46.0,0.23169188
2,stroke,977.536,13.372915,10.0,25.5,2.2682228
4,stroke,977.536,20.065346,5.0,28.0,2.9573646
9,stroke,977.536,6.5267634,7.0,36.0,1.6127489
12,stroke,977.536,6.1012244,,18.5,1.4744223
13,stroke,977.536,0.8714934,,46.0,0.25537166
14,stroke,977.536,0.96491385,50.0,50.0,0.21224427
4,stroke,978.3365,14.71821,,36.0,3.088058
9,stroke,978.3365,6.687651,42.5,43.0,1.4363152
12,stroke,978.3365,6.6576385,,32.5,2.1219137
13,stroke,978.3365,1.0064254,,23.5,0.29180035
14,stroke,978.3365,1.237941,45.0,45.0,0.25674358
2,stroke,980.209,31.558546,35.5,37.0,3.3786838
4,stroke,980.209,12.581903,,31.0,3.5170946
13,stroke,980.209,1.011689,13.5,20.5,0.26103383
14,stroke,980.209,1.0599027,49.0,49.0,0.24718955
2,stroke,981.894,15.913462,5.0,17.0,1.1979946
4,stroke,981.894,41.762184,11.0,18.0,2.8950932
9,stroke,981.894,11.578672,14.0,15.0,1.8892492
14,stroke,981.894,1.0050876,16.0,16.0,0.21513224
2,stroke,987.8375,15.411356,5.0,17.0,0.921391
4,stroke,987.8375,163.4732,10.0,15.5,2.1922216
9,stroke,987.8375,11.421902,11.0,15.0,1.5541378
12,stroke,987.8375,23.921019,16.0,19.5,0.87415826
13,stroke,987.8375,0.81721354,,26.0,0.24705587
14,stroke,987.8375,1.4623649,37.0,37.5,0.22472814
12,stroke,988.6445,5.93875,5.0,15.0,1.5912626
14,stroke,988.6445,0.9790807,,43.0,0.26824895
4,stroke,990.1105,27.725237,35.0,36.0,3.2239068
9,stroke,990.1105,7.7134094,,37.5,2.017897
12,stroke,990.1105,6.9199257,45.5,45.5,1.4613953
13,stroke,990.1105,0.99128497,,45.5,0.23649777
14,stroke,990.1105,0.8759862,44.5,44.5,0.17712392
2,stroke,992.4495,3.766264,19.5,31.0,1.0298426
4,stroke,992.4495,40.860218,10.5,28.5,1.3974241
9,stroke,992.4495,7.058157,,16.5,2.1862998
12,stroke,992.4495,6.824579,41.0,29.0,2.0711842
13,stroke,992.4495,1.3730612,30.5,31.0,0.17572807
14,stroke,992.4495,0.9170718,,19.0,0.23504078
2,stroke,993.3385,4.556275,,28.5,1.4588113
4,stroke,993.3385,29.10264,5.0,30.0,3.5364623
9,stroke,993.3385,8.057429,23.5,24.5,1.5873371
13,stroke,993.3385,1.3392627,17.0,17.5,0.28601205
14,stroke,993.3385,0.991411,,29.0,0.2246123
9,stroke,994.139,6.413042,32.5,33.0,1.3267583
12,stroke,994.139,5.62451,5.0,50.0,1.0675207
13,stroke,994.139,1.3305402,20.0,20.5,0.2368899
14,stroke,994.139,1.0651181,11.0,22.5,0.26143223
2,stroke,995.3835,4.098965,31.5,39.0,1.1531699
4,stroke,995.3835,22.079533,5.0,41.5,3.129873
9,stroke,995.3835,10.574795,11.5,27.0,1.6423767
13,stroke,995.3835,1.0907159,,40.0,0.29277238
14,stroke,995.3835,0.793309,,38.5,0.20684849
2,stroke,996.186,11.896427,17.5,18.5,1.6614817
4,stroke,996.186,95.525635,36.0,36.0,22.47403
9,stroke,996.186,10.194561,,45.0,2.2146084
12,stroke,996.186,3.9600992,23.5,24.0,1.3035116
14,stroke,996.186,1.1688259,37.0,37.5,0.23541722
2,stroke,998.029,8.898221,7.0,18.0,2.0322208
4,stroke,998.029,25.20805,14.0,17.5,3.3944938
9,stroke,998.029,5.8010345,6.0,50.0,1.7090206
13,stroke,998.029,1.4658458,23.5,26.0,0.27325362
2,stroke,998.8315,9.956941,,20.5,2.524556
12,stroke,998.8315,5.914181,28.5,28.5,1.535365
13,stroke,998.8315,1.1001904,46.0,46.5,0.2279238
14,stroke,998.8315,1.0931042,20.5,21.0,0.22835405
2,stroke,999.981,8.448378,,36.5,2.1813858
4,stroke,999.981,29.968071,18.5,34.0,2.0904298
12,stroke,999.981,6.6760693,5.0,16.0,2.0444357
13,stroke,999.981,0.9527771,,18.0,0.26004827
14,stroke,999.981,1.4027553,21.0,21.5,0.24314003
2,stroke,1000.794,9.668954,5.5,37.0,2.4601438
4,stroke,1000.794,30.984701,5.0,21.5,5.042079
9,stroke,1000.794,8.216848,41.0,41.5,1.7751606
13,stroke,1000.794,0.9311869,,23.5,0.26734552
14,stroke,1000.794,0.8250918,,34.0,0.22009622
2,stroke,1002.6245,14.106609,16.5,17.0,2.4320042
4,stroke,1002.6245,32.618687,20.0,30.5,2.2644525
9,stroke,1002.6245,7.6467905,,34.0,2.2574766
13,stroke,1002.6245,1.0946131,,49.5,0.23631786
14,stroke,1002.6245,0.875337,,39.0,0.24358855
4,stroke,1003.4375,46.724876,,49.0,13.384054
9,stroke,1003.4375,6.1374636,,41.0,1.8846549
13,stroke,1003.4375,1.0720068,35.0,35.5,0.2247073
14,stroke,1003.4375,1.4066741,21.0,21.5,0.20622179
2,stroke,1004.2435,6.6814475,7.5,15.0,1.677151
4,stroke,1004.2435,44.08372,,48.5,10.572032
13,stroke,1004.2435,1.1680446,24.5,24.5,0.24418847
14,stroke,1004.2435,0.8705652,,49.5,0.21950407
2,stroke,1005.861,6.857925,5.5,48.5,1.6712883
4,stroke,1005.861,24.018034,5.0,44.5,2.7810297
9,stroke,1005.861,8.201757,20.0,20.5,1.9720992
13,stroke,1005.861,1.2371178,,49.5,0.32044756
14,stroke,1005.861,0.7337847,,43.0,0.18926202
2,stroke,1009.7015,11.609344,38.5,40.0,2.9559262
4,stroke,1009.7015,17.906422,5.5,48.5,3.7804236
9,stroke,1009.7015,12.661796,6.0,49.5,1.0621481
13,stroke,1009.7015,1.0262005,,23.0,0.27534497
14,stroke,1009.7015,0.99380636,,50.0,0.2643216
2,stroke,1011.479,11.08207,,18.5,2.9073865
4,stroke,1011.479,15.753789,11.0,33.0,4.521965
9,stroke,1011.479,5.7871895,,38.0,1.5168817
12,stroke,1011.479,7.0954037,13.5,16.5,1.192005
13,stroke,1011.479,1.1530465,,20.5,0.30802625
14,stroke,1011.479,1.1977861,9.0,25.5,0.1640473
2,stroke,1014.9155,12.082766,47.5,48.5,2.0282848
4,stroke,1014.9155,10.905196,8.5,15.0,2.455939
9,stroke,1014.9155,7.324189,,25.0,2.0778625
12,stroke,1014.9155,8.8142395,5.0,16.5,2.2074127
13,stroke,1014.9155,0.87703645,,28.5,0.25422573
14,stroke,1014.9155,1.2073128,,41.5,0.30818486
2,stroke,1020.511,10.305353,,31.5,2.8530576
4,stroke,1020.511,24.802874,5.0,16.0,2.4660504
9,stroke,1020.511,9.956663,29.0,33.5,1.482134
12,stroke,1020.511,7.141155,36.5,44.5,1.2699646
13,stroke,1020.511,1.5019267,18.0,40.5,0.24518278
14,stroke,1020.511,1.1062751,,47.0,0.28206182
4,stroke,1021.312,32.450314,48.0,49.0,5.088383
9,stroke,1021.312,11.637896,5.0,44.5,1.1787807
13,stroke,1021.312,1.2491114,24.5,37.0,0.21518387
14,stroke,1021.312,1.1377364,,28.5,0.30381384
2,stroke,1022.841,13.06879,9.5,31.0,2.7419972
4,stroke,1022.841,40.67381,20.0,21.0,3.4506543
9,stroke,1022.841,5.896285,13.0,48.5,1.1945769
12,stroke,1022.841,12.341303,29.5,43.5,1.6944387
14,stroke,1022.841,1.143334,17.5,18.0,0.22745535
2,stroke,1025.0865,9.103539,24.5,24.5,2.7763321
4,stroke,1025.0865,8.669466,5.0,30.0,1.7610567
9,stroke,1025.0865,4.5301666,6.0,21.5,1.2983832
12,stroke,1025.0865,6.025138,10.0,49.5,0.79313195
13,stroke,1025.0865,1.15808,32.5,33.0,0.23338026
14,stroke,1025.0865,1.2601695,,22.0,0.30035365
4,stroke,1026.169,30.913055,17.5,34.5,3.6694257
9,stroke,1026.169,4.3595448,49.0,50.0,1.4495338
12,stroke,1026.169,9.053676,,34.0,2.473162
13,stroke,1026.169,0.9876562,,24.0,0.23835205
14,stroke,1026.169,0.7563628,,47.5,0.24230361
2,stroke,1030.5845,13.316359,5.0,44.5,2.4937258
4,stroke,1030.5845,13.266296,5.0,30.5,2.2386339
9,stroke,1030.5845,13.772066,5.0,32.5,1.3623263
12,stroke,1030.5845,9.400187,5.0,26.0,1.0362028
13,stroke,1030.5845,1.0812917,15.5,16.0,0.17331651
14,stroke,1030.5845,1.2447608,,49.0,0.30373213
2,stroke,1032.599,11.208724,28.0,28.5,2.129314
4,stroke,1032.599,21.724611,13.5,21.0,3.2568033
12,stroke,1032.599,13.348938,5.0,17.0,1.0164325
14,stroke,1032.599,1.0757201,7.0,39.5,0.2650073
2,stroke,1033.401,17.906239,47.5,48.0,3.580438
9,stroke,1033.401,6.467911,21.0,29.5,1.8527591
12,stroke,1033.401,9.957575,14.5,21.0,2.2673101
13,stroke,1033.401,1.0802735,,22.0,0.31080696
14,stroke,1033.401,0.8671489,,19.5,0.24607879
