detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch1_amplitude,ch1_relevant,ch2_amplitude,ch2_relevant,ch3_amplitude,ch3_relevant,ch4_amplitude,ch4_relevant,ch5_amplitude,ch5_relevant,ch6_amplitude,ch6_relevant,ch7_amplitude,ch7_relevant
157,1898111,949.0555,stroke,5,2.1950934119003094,False,16.851754259071832,False,3.4331777238771624,False,401.28464876595297,True,0.7451801813598598,True,1.2581979060247206,True,5.383247241230802,False
158,1902558,951.279,stroke,5,3.3329852797526023,False,7.681579388100403,False,3.283547713754856,False,465.6324893444431,True,47.50310238010754,True,1.1907002375206361,True,8.527092684002715,False
159,1909435,954.7175,stroke,5,2.749446054950446,False,9.280423955478467,False,3.3782691244416005,False,188.8242825338146,True,1.1433381740784405,True,0.9411243717253812,True,2.91362501510461,False
160,1914823,957.4115,stroke,5,3.973198448736605,False,57.881058916662354,False,2.978583072906684,False,151.19401524169393,True,2.806487971834289,True,0.8938271897818726,True,5.184916395904713,False
161,1919279,959.6395,stroke,5,1.6688223705772929,False,8.885799580078709,False,2.871790863465322,False,114.34077185216327,True,1.736821825901385,True,0.7252678486598851,True,3.4438775256585314,False
162,1923014,961.507,stroke,5,1.917791182498494,False,16.764597951984353,False,1.9537628697587512,False,141.19526768030192,True,1.3652269584584225,True,1.0020773514206351,True,2.370034507076917,False
163,1933527,966.7635,stroke,5,4.586245661346487,False,9.48233533521216,False,2.362178376972809,False,174.46684070095648,True,1268.2586139565976,True,1.1176840124458804,True,75.29054852181082,False
164,1936605,968.3025,stroke,5,11.201809884895045,False,15.823142372156056,False,3.9645517577690184,False,340.4638031153475,True,31.827112551474585,True,0.9175615630903182,True,8.851272389593255,False
165,1945341,972.6705,stroke,5,8.030824748624823,False,18.20927064802266,False,20.062015066561013,False,252.94177652551136,True,2.4624921032894145,True,0.9705455606857354,True,21.43325249318346,False
166,1948225,974.1125,stroke,5,17.245181318288566,False,23.52739873954974,False,12.789697094285758,False,293.99694506835647,True,14.214647281170185,True,0.8954581999560363,True,5.143110737272199,False
167,1954239,977.1195,stroke,5,17.298143938329716,False,15.013245991467524,False,16.573400107111972,False,315.91969998853233,True,611.2134878960189,True,1.114637896656736,True,4.8660319761787125,False
168,1957524,978.762,stroke,5,10.456131597338635,False,16.455166140381287,False,13.316385880758505,False,321.0803519970409,True,35.396156205966726,True,0.8828146596811192,True,5.429572401200333,False
169,1970870,985.435,stroke,5,16.988177325686955,False,13.781191558469603,False,3.7106085004269893,False,145.58857026903527,True,2.435332544196805,True,1.0451899755379732,True,5.203944168252626,False
170,1975575,987.7875,stroke,5,4.67658862659893,False,15.733114938416108,False,2.0244662061517325,False,202.79548100432282,True,133.24499081979923,True,1.0403215637522705,True,2.7742010802099264,False
171,1989690,994.845,stroke,5,8.78554586060883,False,9.137973309115614,False,5.808876726325325,False,228.76571752239113,True,1.2513164400337233,True,0.9413439638114731,True,2.9510681286450406,False
172,1994096,997.048,stroke,5,8.74521123642138,False,17.187700620033223,False,4.366560178683224,False,210.89698366720177,True,97.40845406348785,True,0.9106854507142605,True,3.5386602101974773,False
173,1997171,998.5855,stroke,5,9.885144818406832,False,13.757958670486206,False,2.5627855225732423,False,200.48752874990032,True,3.3932636394025906,True,0.8966592228609996,True,2.1777223326988353,False
174,2001548,1000.774,stroke,5,1.9393103144048935,False,12.58027829716917,False,2.1787875236056626,False,219.36412149734684,True,1.3849840505796203,True,1.2659512109658317,True,2.867959002082376,False
175,2007693,1003.8465,stroke,5,5.025578266391415,False,192.16624077495848,False,12.934645712123185,False,218.70345772108394,True,3.0217124118691543,True,0.8627754345839826,True,3.393595659356672,False
176,2012705,1006.3525,stroke,5,8.475781304119694,False,12.33614480262914,False,1.589614710841305,False,232.86227292889,True,6720.71216159257,True,0.9221779831658831,True,3.878852991126678,False
177,2017696,1008.848,stroke,5,2.7199820017533307,False,16.467987891000224,False,1.7262821527086774,False,165.84237992737218,True,67.42030088206631,True,0.963534003518519,True,3.200399116372493,False
178,2021415,1010.7075,stroke,5,1.2833850463792849,False,14.934565704825044,False,1.39117309609892,False,170.84801619203006,True,57.096756799346174,True,0.8988529366939282,True,3.0941106083884176,False
179,2035776,1017.888,stroke,5,2.881215194275999,False,10.209175005445003,False,1.9620356940977235,False,131.08000557567453,True,1.9652459939599523,True,1.0339523793003496,True,2.2386877970682346,False
180,2040844,1020.422,stroke,5,2.1557777803407028,False,10.40922734618429,False,1.682799650072004,False,94.3504190966834,True,589.0758984625579,True,1.024795383144711,True,5.216258333665201,False
181,2044259,1022.1295,stroke,5,1.114272765873435,False,11.994968520005427,False,2.112376537823246,False,78.82526249386626,True,110.70749813024659,True,1.2861797804424684,True,4.986678940637298,False
182,2047916,1023.958,stroke,5,1.6096550871686537,False,8.533664235576342,False,1.7068952145181873,False,64.68916796490629,True,2988.2699062018946,True,0.9052099153947835,True,2.7106437578152898,False
183,2053073,1026.5365,stroke,5,4.036808840781014,False,15.557681695755306,False,1.8089512381996133,False,42.97750805268512,True,69.04254029965232,True,0.9742167656018459,True,5.559437777328296,False
184,2055809,1027.9045,stroke,5,8.122980185334704,False,11.724987061976814,False,6.283533639700728,False,55.221637262916815,True,243.86238352571655,True,0.9100130067973589,True,3.919273112196633,False
185,2062741,1031.3705,stroke,5,4.803850512526513,False,48.38466297376601,False,14.95806117890907,False,87.15779666835185,True,779.5300619901951,True,0.9962240227095358,True,2.310048596564366,False
186,2066066,1033.033,stroke,5,6.011848416699419,False,8.884706083718083,False,4.291504969241181,False,104.65953354341718,True,0.8253533387268157,True,0.9700105062818901,True,2.4592486924152483,False
187,2070737,1035.3685,stroke,5,9.02588036868142,False,32.64284182932531,False,7.298108007704952,False,108.34364541444717,True,30.241428951685872,True,0.7378384959319615,True,3.9026562065262995,False
188,2076871,1038.4355,stroke,5,7.356557095357328,False,16.742192351574136,False,11.71150061747144,False,111.84889054688506,True,42.509630639132794,True,1.3866253572399618,True,2.2432606106211193,False
189,2080510,1040.255,stroke,5,17.440027003602665,False,28.48623801441836,False,18.99674495930097,False,101.62540925230844,True,0.8280953597787587,True,1.0158895054983648,True,2.741425724978015,False
190,2094699,1047.3495,stroke,5,10.623462925375998,False,11.385542961808508,False,6.499769620307006,False,95.21901692132022,True,0.9744691768703686,True,1.2215941188597053,True,2.608473736608982,False
191,2099768,1049.884,stroke,5,11.85684308368128,False,10.989870168062485,False,4.207044891677382,False,130.95590849200244,True,56.82805727413717,True,1.1188698850184817,True,3.580315277443437,False
192,2104648,1052.324,stroke,5,3.978017069241943,False,9.139133355379123,False,1.7436268313379062,False,104.2258681888087,True,1.8679670734526015,True,0.8640402335780973,True,7.3176498518946556,False
193,2111459,1055.7295,stroke,5,7.407707605127364,False,7.202631004280923,False,1.446824351895212,False,100.02312286625536,True,3461.6879388744205,True,1.2071457513927109,True,5.93488975341141,False
194,2118190,1059.095,stroke,5,5.704041153932939,False,14.410300943966355,False,4.195792857211124,False,79.84660890511807,True,6052.328348321036,True,1.1335104689719502,True,2.173444313892201,False
195,2122900,1061.45,stroke,5,5.298199354745479,False,13.584611004505092,False,4.677030266144704,False,66.23819162266935,True,174.592133052054,True,0.8653010636060288,True,2.292128807711309,False
196,2129621,1064.8105,stroke,5,3.0387477390050552,False,10.555562296123487,False,4.191396764625847,False,83.1105603758927,True,14005.408646405802,True,1.0672549399944722,True,3.335218083962815,False
197,2135064,1067.532,stroke,5,1.058633795957607,False,7.323778236313416,False,5.020680642754696,False,101.70544657881005,True,20.59994119142838,True,1.0607300885898452,True,1.8378596837607248,False
198,2144045,1072.0225,stroke,5,3.8418741264014917,False,12.922720524216066,False,196.10276009375303,False,77.02476652891212,True,96.78999895808475,True,1.2770519322243088,True,3.2418494693297752,False
199,2150094,1075.047,stroke,5,2.364770676167174,False,15.442986081488323,False,1.854842698632766,False,115.9481145888559,True,57.21113624080391,True,1.367482747828649,True,4.853059393572476,False
200,2152510,1076.255,stroke,5,8.007878810099182,False,13.11002297704757,False,2.639630041725942,False,96.45601809048158,True,160.09833471652712,True,1.2657492475485794,True,3.343946733802226,False
201,2162913,1081.4565,stroke,5,1.3437466324421181,False,9.030529112959362,False,1.5474049171464437,False,138.34975236115523,True,21.378582333730996,True,0.9928690295341857,True,6.203018626546286,False
202,2173492,1086.746,stroke,5,1.3758623602331364,False,4.636806318674874,False,2.429501284185468,False,78.44320364589359,True,29.387735630353315,True,0.9380083954286478,True,3.2179613126601607,False
203,2176969,1088.4845,stroke,5,1.76911649641846,False,7.087481817267706,False,2.3528334529550925,False,95.2162990324302,True,2.6021203906954247,True,0.8069530798811702,True,4.603130566634835,False
204,2179141,1089.5705,stroke,5,1.3773575683838162,False,4.585665145347543,False,2.1307436534692044,False,64.60041362383899,True,165.52583063241553,True,1.4442099043802883,True,1.575069739022251,False
205,2182939,1091.4695,stroke,5,2.7057408504424827,False,5.079632590615798,False,166.78567774363262,False,77.29020410755481,True,1.9235658436287633,True,1.093720278675331,True,5.145401337949245,False
206,2185488,1092.744,stroke,5,2.072976889657084,False,8.436269145615922,False,2.3738087815599034,False,83.30657370486125,True,41.57769268728788,True,1.0835888223161247,True,2.978998452157877,False
207,2189006,1094.503,stroke,5,4.771018813157992,False,4.18894870717218,False,2.1636787248120295,False,102.68164471843286,True,1.777962321334834,True,1.052429959268247,True,2.531373096622304,False
208,2196439,1098.2195,stroke,5,3.004270281418755,False,15.448574176351524,False,1.956954446194091,False,91.37871665592289,True,54.13712608061789,True,0.8183812206984554,True,5.20510738760451,False
209,2203605,1101.8025,stroke,5,3.082812427967786,False,8.535743508635724,False,2.632641542497412,False,86.73944694192622,True,7307.626817322574,True,1.0427378394001852,True,3.1523126690640826,False
210,2209324,1104.662,stroke,5,5.13500810982708,False,14.414814157075579,False,5.854726296834175,False,94.39577939332099,True,166.90207745925323,True,0.9482525552695105,True,3.7499256267061702,False
211,2217357,1108.6785,stroke,5,8.384326163841813,False,12.737762518527568,False,14.183677285775122,False,281.61080694901574,True,201.29522793164847,True,1.2532543288134472,True,5.226150690829244,False
212,2222287,1111.1435,stroke,5,2.501297874001844,False,16.59580654327673,False,2.1593447300107735,False,242.88804277511196,True,1.5962851742233273,True,0.8445308896108961,True,3.4017667430266343,False
213,2226256,1113.128,stroke,5,10.949095219412108,False,24.769181472522114,False,5.443903381958628,False,192.62007449268881,True,3056.933820644703,True,0.9816003330728156,True,2.503127595559367,False
214,2232836,1116.418,stroke,5,9.749498521299834,False,14.528762889010812,False,2.5173718565214975,False,164.46607865398354,True,202.5790174367331,True,1.068194252884732,True,3.8461915544528145,False
215,2237891,1118.9455,stroke,5,3.5174179393073444,False,5.725867047145668,False,2.079300178422393,False,221.9484954416854,True,22329.44121092635,True,1.4803082216709438,True,4.093623893894461,False
216,2243349,1121.6745,stroke,5,8.469645969259117,False,9.23609806866704,False,8.889883369472699,False,211.36827105020967,True,1698.141131054287,True,0.8632215666828184,True,2.8125329244714843,False
217,2249213,1124.6065,stroke,5,7.6688711648019945,False,13.621385902685713,False,8.86183299447822,False,300.81401408066864,True,56.36819120209156,True,0.945504935486511,True,3.688675707776212,False
218,2254872,1127.436,stroke,5,11.01788806188355,False,13.40633287096301,False,26.405362575500874,False,135.92938189386922,True,24.2374476503056,True,0.9482139451985119,True,3.415173397352036,False
219,2264438,1132.219,stroke,5,4.2849914850838475,False,13.587801965036572,False,3.6633533060786188,False,148.60074215224205,True,12428.58470642157,True,0.9705575167627688,True,3.459292841853391,False
220,2269125,1134.5625,stroke,5,3.1485330707111023,False,4.6628418896695045,False,2.075168283079398,False,286.40795370410126,True,142.76461797811862,True,1.1689132957984882,True,3.757864653245,False
221,2272761,1136.3805,stroke,5,3.8046999368129133,False,7.549471486476498,False,3.1128995931637053,False,213.4305341443234,True,1047.1813124184894,True,1.2052695999984724,True,3.1994517152552846,False
222,2278230,1139.115,stroke,5,1.7261478489444588,False,11.928140426487968,False,2.19754856350206,False,190.6486678401605,True,4731.561711385416,True,1.3303700948873836,True,4.035906057367998,False
223,2284640,1142.32,stroke,5,2.0576340010622944,False,8.753875963793774,False,1.8430090742476852,False,134.60695274274264,True,836.5507305569495,True,1.220081361654525,True,2.208653568410704,False
224,2288720,1144.36,stroke,5,4.015255525198172,False,6.222075369055002,False,1.9647548094308758,False,134.69977031954062,True,4035.20379270185,True,0.9220373273024844,True,4.395789692312631,False
225,2294784,1147.392,stroke,5,8.298669724604542,False,7.798186207600235,False,2.66031528026521,False,166.70237738847248,True,28.13355121322345,True,1.0371899261597937,True,4.305325579566443,False
226,2298620,1149.31,stroke,5,1.7754169467287457,False,6.276708126434944,False,3.601261082847504,False,316.65063020043766,True,27.726862864772848,True,1.1932292856940088,True,2.85939460125552,False
227,2304008,1152.004,stroke,5,2.1478644355790917,False,8.170934414533015,False,2.378244367650737,False,297.16958359795194,True,25.952657451641524,True,0.756884605374796,True,4.754690401581823,False
228,2308284,1154.142,stroke,5,12.788469790091314,False,55.780620385207754,False,26.432800475012108,False,330.30269871879966,True,3.462842892407849,True,1.2847189075924539,True,6.499015143128544,False
229,2312540,1156.27,stroke,5,8.741528169877363,False,49.126845710838296,False,37.44667136500705,False,414.0603564214457,True,89.57506211590757,True,1.3278480064154823,True,8.33821466928794,False
230,2318824,1159.412,stroke,5,6.612987183571526,False,35.58686379244851,False,9.757508995293588,False,412.72044362470047,True,99.5700241999136,True,0.7168125159359218,True,7.699666972415368,False
231,2322642,1161.321,stroke,5,19.864047095200235,False,8.814271266707799,False,18.34969630315858,False,425.76151664847987,True,29.08611639676228,True,1.4979913841351977,True,8.909480561533865,False
232,2328023,1164.0115,stroke,5,11.046417433222086,False,20.37099667152438,False,34.545554153698774,False,385.6099262902874,True,4077.2644943037453,True,1.1428824712638432,True,14.885830746539447,False
233,2334162,1167.081,stroke,5,17.398437727491093,False,109.69475160044698,False,104.61994858083372,False,1047.598134761473,True,16.74753965835695,True,0.8377482089225881,True,8.758234560375957,False
234,2337693,1168.8465,stroke,5,17.20602991794745,False,96.68948860084063,False,297.4761820110836,False,755.4553865314559,True,154.95903677973615,True,0.8356999387752212,True,6.15873793313663,False
235,2356213,1178.1065,stroke,5,15.241305137460056,False,33.14483410063349,False,4.224145945706986,False,174.5233897427167,True,1.5310714049450382,True,1.0533275565569031,True,4.627329291959555,False
236,2362519,1181.2595,stroke,5,8.077946482127972,False,45.5904910904822,False,2.4297667826332923,False,182.11174789028314,True,45.23054113239,True,1.0552590441306087,True,8.316437191691161,False
237,2372831,1186.4155,stroke,5,11.036915933045456,False,17.581316748385802,False,1.1931246597141834,False,215.8496278646803,True,271.41831180709227,True,1.1598492132990452,True,4.398239074749348,False
238,2374948,1187.474,stroke,5,6.546434404396854,False,22.535722036130572,False,1.9715289535002471,False,187.4928903044469,True,414.4877975075492,True,0.8513354628820625,True,4.173570178152385,False
239,2381854,1190.927,stroke,5,6.985755046699861,False,8.222623495925298,False,2.4007636961750647,False,320.79632915694106,True,2.608477515381451,True,1.1150946605873688,True,7.8107761439151115,False
240,2387047,1193.5235,stroke,5,3.6958218161232885,False,9.839550913099846,False,2.4905661864122033,False,205.50387147321732,True,30.734447384236496,True,0.9951659352440957,True,8.579491179821762,False
241,2390608,1195.304,stroke,5,9.713062331733767,False,6.540596663799618,False,1.8837793109605139,False,188.0196141386806,True,1.3616756897515123,True,1.0801090522692394,True,2.681311535277495,False
242,2396980,1198.49,stroke,5,4.440439241672444,False,19.056409658765926,False,21.513479312609906,False,222.13346254371643,True,101.38552182365345,True,1.3410866338187262,True,9.355496543920824,False
243,2411349,1205.6745,stroke,5,20.082991584379528,False,148.56538418795043,False,34.43393341991569,False,327.75665958266273,True,1.3423333515282558,True,0.8172899937172944,True,8.202034593053567,False
244,2414281,1207.1405,stroke,5,21.150420540738924,False,37.6929288131145,False,17.576471614283143,False,151.59402875427395,True,128.26047219396554,True,0.8167652987848126,True,11.795447474542767,False
245,2420116,1210.058,stroke,5,9.443586154692511,False,86.22533492658562,False,21.949005783092204,False,331.63522799655397,True,109.22513137226325,True,1.0901729714940414,True,9.61667241816804,False
246,2423535,1211.7675,stroke,5,20.441629915081194,False,277.97389772686904,False,633.9507595383764,False,266.8941125053262,True,12.850099688365686,True,0.8193394293039048,True,3.241860251320471,False
247,2431188,1215.594,stroke,5,55.28804100910432,False,463.06989166801077,False,392.9026869982831,False,300.6735541756851,True,1.5631807719421336,True,1.1305651476042682,True,8.522493186014275,False
248,2434840,1217.42,stroke,5,23.016268281354083,False,91.02531209820548,False,35.426956878772955,False,285.50299853905017,True,23.012240178662545,True,1.1460054172102878,True,10.114554104137895,False
249,2437719,1218.8595,stroke,5,75.46194086110813,False,257.73006985200107,False,251.75149264884263,False,262.6741485311333,True,86.60240736414013,True,1.0223805605587932,True,3.097089224697225,False
250,2440966,1220.483,stroke,5,7.824889387447119,False,88.31482030703967,False,23.942963103290865,False,266.97615083701567,True,124.20372739101899,True,1.2981918718501075,True,5.762669776024594,False
251,2449490,1224.745,stroke,5,10.523125745544661,False,94.07815996631058,False,13.173514103513556,False,250.3560029792978,True,10.905564660799843,True,1.1465327036435373,True,2.943870465784366,False
252,2454441,1227.2205,stroke,5,15.573332582091187,False,158.94731571723526,False,29.07762729477416,False,305.05058207323424,True,1.586437929723951,True,0.7620501258413794,True,8.945830543367558,False
253,2462302,1231.151,stroke,5,26.268399858112794,False,140.79014750056444,False,35.59434990003929,False,162.77848197015044,True,1.072351268091057,True,0.7509141300248618,True,4.557795637435455,False
254,2467783,1233.8915,stroke,5,25.870576981116486,False,125.78932391545155,False,15.709092979478292,False,178.4271006100958,True,16.215671394179004,True,1.3720165291830164,True,4.881289252736426,False
255,2479686,1239.843,stroke,5,7.743569177817181,False,27.586460960011173,False,4.312373163025727,False,208.26057874466522,True,50.496977597096915,True,1.0995378993909284,True,6.639213439924321,False
256,2483232,1241.616,stroke,5,9.51020382450994,False,15.114847866619087,False,2.7211506195512776,False,201.2257920321187,True,132.03072220227048,True,1.0913009320563964,True,5.177092687943814,False
257,2485997,1242.9985,stroke,5,11.010964735231438,False,20.70001879401279,False,1.864978834483488,False,204.2784919897253,True,137.81030107145483,True,0.7555917477464855,True,7.384825326179894,False
258,2574393,1287.1965,stroke,5,2.745711925420115,False,5.111386894494435,False,2.833552869294613,False,227.95288839760713,True,0.8918914448101793,True,1.164537509551163,True,5.832317919887018,False
259,2605613,1302.8065,stroke,5,7.453769682278807,False,19.33956076320267,False,7.067585716599343,False,201.94099232012542,True,0.8011667448555128,True,0.950979787706351,True,4.71176290818371,False
260,2625079,1312.5395,stroke,5,22.967034784902268,False,68.62583414501296,False,26.584396425821218,False,200.10288625209233,True,1.4986239960949213,True,0.8040174359485279,True,3.6829489712880825,False
261,2629401,1314.7005,stroke,5,11.045722499718941,False,52.01364334172705,False,3.992269213653979,False,222.13153919098625,True,0.913480592867738,True,1.1239209030321424,True,4.798966746120418,False
262,2680352,1340.176,stroke,5,48.73375674811265,False,59.37373098401362,False,321.350800021878,False,167.03767516140758,True,25.45540522598953,True,0.8830369122566157,True,8.154626341166992,False
263,2687843,1343.9215,stroke,5,12.449096486804564,False,133.58975010859191,False,43.12931442263884,False,211.7829471244838,True,2.0201274940182574,True,0.8121357412089347,True,4.805281422727299,False
264,2696848,1348.424,stroke,5,10.70527113397809,False,49.48994948941866,False,44.29552801236211,False,212.70988151982385,True,1.406190782834956,True,1.040023868807057,True,7.333619718400614,False
265,2701361,1350.6805,stroke,5,6.907617671236315,False,73.10268316414619,False,65.47341692114227,False,140.50312888793786,True,1.1252157210990006,True,0.6948693818132314,True,3.2282447312367974,False
266,2709743,1354.8715,stroke,5,11.819481645886512,False,67.8437796334112,False,16.009342886221376,False,192.86936687655694,True,0.8367443174867657,True,0.6454358879982212,True,5.49030172240682,False
267,2717356,1358.678,stroke,5,13.561522543499533,False,20.95320828273701,False,4.657510878165335,False,124.4069677653273,True,1.1051374564323766,True,0.9648518156964168,True,3.5421597776452787,False
268,2734832,1367.416,stroke,5,6.7999390887358775,False,12.27486369352338,False,2.788983665163925,False,148.92247410616477,True,1.3617139314175062,True,0.978445680736275,True,5.910007962643484,False
269,2739477,1369.7385,stroke,5,5.510997309712279,False,3.731178663023293,False,1.9977717409831253,False,85.1844033762257,True,0.8081814518280173,True,0.7214968561961319,True,3.5465266832787923,False
270,2745181,1372.5905,stroke,5,9.195692759573614,False,116.31140771224159,False,18.23587596119086,False,101.16033679837304,True,1.0092267075292263,True,1.1204348065002436,True,10.759573186276805,False
271,2754630,1377.315,stroke,5,5.4926246588661805,False,5.056114053926837,False,2.5413806593759856,False,182.52795516292886,True,160.2591549568143,True,0.7900225872528497,True,4.018555842682676,False
272,2761240,1380.62,stroke,5,5.09767934140327,False,2.7390837297808943,False,2.1724818889119857,False,164.13680093200617,True,0.7618686191425795,True,1.16929254181859,True,5.435225925194217,False
273,2766910,1383.455,stroke,5,7.868097435337711,False,2.567288318153214,False,2.177144894206441,False,167.73175668349293,True,57.845203597321046,True,0.8279952437522957,True,6.788124018490751,False
274,2774718,1387.359,stroke,5,11.958314554697022,False,6.6446231724517855,False,241.84842377558098,False,90.66366322374947,True,3.769505645842467,True,0.9745220358396687,True,4.226647716114945,False
275,2777438,1388.719,stroke,5,9.014737907938505,False,5.954797598587412,False,2.1284035515425863,False,159.44689415371656,True,51.51562050816553,True,1.0581417069712784,True,3.986709979581252,False
276,2781519,1390.7595,stroke,5,21.329101000983997,False,5.080060043249719,False,10.226794432846987,False,158.91370020109602,True,272.931051204531,True,1.1696416748218517,True,6.583528261711072,False
277,2788620,1394.31,stroke,5,22.357372567237235,False,51.9836375100804,False,15.452563527605175,False,143.28609122120244,True,26.282009276037442,True,1.1528787086981138,True,5.308023101411276,False
278,2796732,1398.366,stroke,5,17.509964916329757,False,67.24070474458148,False,5.07223833601126,False,194.50203125141303,True,0.7701954791334021,True,1.4609678272230613,True,8.630099755526881,False
279,2799879,1399.9395,stroke,5,19.709033477681885,False,58.839344726392476,False,3.585649703881778,False,174.0214913861826,True,73.5872911072835,True,1.2789721268668455,True,4.034733985027497,False
280,2804565,1402.2825,stroke,5,12.79591367473861,False,35.871715092249545,False,2.248715074579666,False,168.7052165347563,True,18.53995389028228,True,0.9960080635751966,True,11.486001715231065,False
281,2813231,1406.6155,stroke,5,13.084819642090704,False,10.69459083299536,False,4.869721478668105,False,175.6047310069634,True,53.88939695021,True,1.3094316394465144,True,4.225261807760358,False
282,2826087,1413.0435,stroke,5,11.592108872182774,False,60.980093459624044,False,3.998249227008469,False,154.36375528425867,True,3.2796367182789314,True,0.5756087401175078,True,4.92511605077053,False
283,2832046,1416.023,stroke,5,19.12628842370153,False,4.089504349358657,False,3.478661963603019,False,149.82045744970014,True,238.85478088058326,True,1.021017273431402,True,3.655809600329486,False
284,2839994,1419.997,stroke,5,24.65918384923421,False,20.870459239224044,False,5.335596094956797,False,206.5482705970761,True,165.2536234194116,True,1.300813729662842,True,2.331609323511908,False
285,2842061,1421.0305,stroke,5,13.761269375041053,False,49.82139828682003,False,6.878411167510626,False,133.75527393183492,True,189.3072151311037,True,1.3034677580006258,True,3.4408215597189082,False
286,2847051,1423.5255,stroke,5,16.060284089943636,False,9.808311856740143,False,2.3220813249175665,False,196.99237379711172,True,2.0873672880607748,True,0.9025540727548593,True,4.001919327518581,False
287,2854657,1427.3285,stroke,5,33.809375060170694,False,10.357884746388319,False,2.1680224143025186,False,171.40452496848758,True,58.33766310174215,True,1.088294762006758,True,3.3702797625090763,False
288,2866756,1433.378,stroke,5,10.028264920845078,False,4.000279869593115,False,5.376351861886544,False,158.14519099775995,True,28.62261798504089,True,0.9070836513455935,True,5.76077636562261,False
289,2870472,1435.236,stroke,5,19.15036400871609,False,4.24803213144105,False,4.6494057478115405,False,177.2367380515895,True,37.09585633133379,True,0.8483534574243884,True,3.2717341522058576,False
290,2874551,1437.2755,stroke,5,10.578788919242449,False,4.2784519024146785,False,2.6939538402875636,False,168.784938492614,True,40.715118875100295,True,1.1297827851417113,True,3.548431320562317,False
291,2880343,1440.1715,stroke,5,12.396393455759137,False,4.880983574270154,False,3.082297644290195,False,159.50085690757544,True,717.9384355342207,True,0.8874754362861377,True,4.46971283548853,False
292,2892627,1446.3135,stroke,5,21.97086682087997,False,50.463948148745395,False,7.3899633059135255,False,143.0389153107634,True,1.204837611071011,True,0.9202452928243529,True,2.537078219981296,False
293,2902848,1451.424,stroke,5,9.167884751646685,False,17.330165044654404,False,4.221934323363664,False,58.53186668731398,True,0.7372652109101011,True,0.9407486960592366,True,7.366004294620412,False
294,2905995,1452.9975,stroke,5,16.75766293596967,False,18.301329515135812,False,3.3496924043942986,False,173.85032503329552,True,4456.049582182888,True,1.3817634704667712,True,6.175511532858848,False
295,2912193,1456.0965,stroke,5,11.953261479822215,False,22.069506446952023,False,4.1456482889884825,False,153.773472633462,True,31.17995905626573,True,1.0106406917321464,True,4.373102839802374,False
296,2939220,1469.61,stroke,5,6.378277836436976,False,10.432170918831963,False,3.0170206154333674,False,114.11337834737974,True,0.7925485549532914,True,0.9915713851712529,True,5.77597029100507,False
297,2941847,1470.9235,stroke,5,8.752819672972155,False,3.2673203381135814,False,1.955611640004373,False,80.41594142282163,True,417.06079683423377,True,1.5263214478336973,True,6.7046765983770165,False
298,2947640,1473.82,stroke,5,10.887165642937477,False,28.948770679739223,False,6.725201466785301,False,100.89897357799882,True,117.09707882371535,True,1.4525197323239056,True,4.566256646893081,False
299,2951821,1475.9105,stroke,5,6.16554887971361,False,15.902953376855331,False,4.562857657964423,False,92.03331744504752,True,3338.351992377476,True,1.0772047665507603,True,6.071612699740494,False
300,2954965,1477.4825,stroke,5,9.870885697144391,False,30.171067631492242,False,5.168261361549112,False,100.13423008110081,True,95.51210884720055,True,1.003771327223468,True,4.20035092648,False
301,2957368,1478.684,stroke,5,7.226936715200004,False,45.9383038081273,False,4.557860283061687,False,108.733339087512,True,540.2114455987678,True,0.8283434471733204,True,4.455759551152797,False
302,2961571,1480.7855,stroke,5,11.839458334009063,False,3.859208773527202,False,3.5206024768691444,False,93.3828099879778,True,4496.358432257795,True,0.7850962860598156,True,2.9842622383954636,False
303,2967487,1483.7435,stroke,5,13.626066092116895,False,3.809238601928118,False,1.8752501630131655,False,90.14581180261379,True,210.6560711866959,True,1.0461618847107061,True,4.000839516828386,False
304,2975696,1487.848,stroke,5,5.903732776805132,False,4.146499131988546,False,1.8018912346264986,False,86.74807230870113,True,1800.0736640061373,True,1.0291091204202607,True,5.931246825099628,False
305,2982922,1491.461,stroke,5,11.356314967745543,False,4.234867865196038,False,1.9175335393057902,False,87.304722484944,True,371.22297897116067,True,1.1120416475701913,True,6.025523947372037,False
306,2987189,1493.5945,stroke,5,9.142976080014703,False,5.421706053530031,False,2.7993215352570293,False,75.55711908190979,True,5394.797974326013,True,1.0566501904198051,True,5.532131774165967,False
307,2990421,1495.2105,stroke,5,9.402416985072048,False,3.9155490185420985,False,1.9538272807075736,False,119.51838833636913,True,158.24068498009538,True,0.8695551928891238,True,4.599617850698335,False
308,2996063,1498.0315,stroke,5,9.93049899330617,False,27.53970274979143,False,3.736212499708866,False,89.18012300843766,True,4306.586737734623,True,0.9213728446723051,True,10.41564631674225,False
309,3000754,1500.377,stroke,5,18.58240708763765,False,34.293131570166096,False,24.550010678321303,False,93.3268861776422,True,62.52013574412808,True,0.842877294615219,True,5.88322957559552,False
310,3005085,1502.5425,stroke,5,14.273298877845619,False,3.340442020587675,False,2.981245479439696,False,82.01263920782263,True,1820.195492848297,True,0.9804166496025382,True,7.513922568350763,False
311,3011081,1505.5405,stroke,5,20.94195957057695,False,30.970849793222527,False,23.454482040117547,False,82.81273789420406,True,263.83836400117207,True,1.0372890876112582,True,2.4328976673122287,False
